기준_년_분기_코드,상권_코드,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,공항_수,철도_역_수,버스_터미널_수,지하철_역_수,버스_정거장_수
2019_2,1000958,26,3,1,,,3,,,,,,,1,,5,,,,,4
2019_2,1000946,15,1,,,,2,1,,,,,,,,,,,,,2
2019_2,1000313,6,,,,,1,,,,,,,,,,,,,,1
2019_2,1001390,13,1,,,,2,,,,,,,,,,,,,,2
2019_2,1001364,13,,,,,2,,,,,,,,,,,,,,4
2019_2,1000661,21,,1,,,4,,,,,,,,,,,,,,1
2019_2,1000646,9,1,,,,1,,,,,,,,,,,,,,4
2019_2,1000134,27,,1,,,3,1,,,,,,,,3,,,,,3
2019_2,1000147,7,,,,,1,,,,,,,,,,,,,,
2019_2,1000593,5,,,,,1,,,,,,,,,,,,,,
2019_2,1000149,15,,,,,2,,,,,,,,,1,,,,,3
2019_2,1000034,10,,,,,1,,,,,,,,,1,,,,,
2019_2,1001270,14,,1,,,1,,,,,,,,,3,,,,,3
2019_2,1000872,12,,,,,3,,,,,,,,,1,,,,,2
2019_2,1000167,24,,,,,3,,,,,,,,,1,,,,1,2
2019_2,1000638,16,,,,,4,,,,,,,,,3,,,,,2
2019_2,1000121,27,1,1,,,3,,,,,,,,,1,,,,,3
2019_2,1000264,9,1,,,,2,,,,,,,,,1,,,,,
2019_2,1001320,8,,1,,,2,,,,,,,,,,,,,,1
2019_2,1000046,25,,,,1,5,,,,,,,,,5,,,,,3
2019_2,1001160,39,,2,,,3,,,,,,,,,5,,,,1,5
2019_2,1001049,51,2,3,,,7,1,,,,,,,,1,,,,,15
2019_2,1000960,25,,,,2,2,,,,,,,,,4,,,,,3
2019_2,1001087,75,7,7,,1,6,,,,,,,,,8,,,,,4
2019_2,1001332,28,,,,,4,1,,,,,,,,,,,,1,3
2019_2,1001117,139,,5,,1,8,,,,,,,,1,9,,,,1,4
2019_2,1000972,13,,,,,4,1,,,,,,,,1,,,,,1
2019_2,1000403,13,,,,,1,1,,,,,,,,,,,,,1
2019_2,1000301,26,,,,,3,1,,,,,,,,,,,,,10
2019_2,1001093,130,,5,,,9,,,,,,,,,13,,,,,6
2019_2,1000795,19,,,,,2,,,,,,,,,1,,,,,1
2019_2,1001422,15,,,,,3,1,,,,,,,,1,,,,,1
2019_2,1000201,10,,,,,3,1,,,,,,,,,,,,,
2019_2,1000687,19,,2,2,1,3,,,,,,,,,4,,,,,2
2019_2,1001127,106,1,14,,,10,,,,,,,,,2,,,,,3
2019_2,1001103,52,4,10,,,2,,,,,,1,,6,,,,,,14
2019_2,1001100,14,,1,,,1,,,,,,,,,,,,,1,2
2019_2,1001338,23,,1,,,2,,,,,,,1,,1,,,,,3
2019_2,1001228,72,1,1,,,9,1,,,,,,,,7,,,,,13
2019_2,1001151,18,,3,,,2,,,,,,,,,,,,,,7
2019_2,1001220,56,1,3,,,2,,,,,,,,4,10,,,,,6
2019_2,1001055,12,1,3,,,2,,,,,,,,,,,,,1,1
2019_2,1001041,42,,4,,,8,,,,,,,,,,,,,1,5
2019_2,1001095,124,2,4,,1,10,1,,,,,,,,18,,,,,8
2019_2,1001144,43,1,6,,,1,,,,,,,,1,1,,,,1,7
2019_2,1001066,124,5,4,,,7,,,,,,,,1,17,,,,1,7
2019_2,1001210,58,3,2,,,2,,,1,2,,,,3,3,,,,,9
2019_2,1001186,63,5,2,,,1,,,,,,,,2,25,,,,,8
2019_2,1000503,10,1,,,,1,,,,,,,,,,,,,,2
2019_2,1000786,18,1,,,,1,1,1,,,,,,,,,,,,7
2019_2,1000966,9,1,,,,3,,,,,,,,,,,,,,
2019_2,1000615,19,2,,,,,1,,,,,,,,,,,,,3
2019_2,1000802,16,3,1,,,2,,,,,,,1,,,,,,,
2019_2,1001108,13,1,3,,1,1,,,,,,,,,,,,,,2
2019_2,1001217,10,1,,,,2,,,,,,,,,,,,,1,
2019_2,1001494,327,5,25,,,33,,,,,,,4,14,49,,,,5,39
2019_2,1000900,15,4,,,,1,,,,,,,,,1,,,,,3
2019_2,1000435,16,2,1,,,3,,,,,,,,,1,,,,,2
2019_2,1000211,1,,,,,,,,,,,,,,,,,,,
2019_2,1000878,1,,,,,,,,,,,,,,1,,,,,
2019_2,1001012,2,,,,,,,,,,,,,,,,,,,1
2019_2,1001116,11,,,,,,,,,,,,,,2,,,,,1
2019_2,1001255,8,,,,,,,,,,,,,,1,,,,,
2019_2,1000527,3,,,,,,,,,,,,,,,,,,,
2019_2,1001128,3,,,,,,,,,,,,,,,,,,,
2019_2,1001467,2,,,,,1,,,,,,,,,,,,,,1
2019_2,1001289,6,,,,,,,,,,,,,,,,,,,2
2019_2,1000279,1,,,,,,,,,,,,,,,,,,,
2019_2,1001342,3,,,,,1,,,,,,,,,,,,,,
2019_2,1000628,6,,,,,1,,,,,,,1,,1,,,,,
2019_2,1001347,3,,,,,1,,,,,,,,,,,,,,
2019_2,1001464,2,,,,,1,,,,,,,,,,,,,,1
2019_2,1000602,7,,,,,1,,,,,,,,,,,,,,1
2019_2,1000636,2,,,,,,,,,,,,,,,,,,,2
2019_2,1001372,2,,1,,,,,,,,,,,,,,,,,1
2019_2,1001319,3,,,,,1,,,,,,,,,,,,,,2
2019_2,1000670,3,,,,,,,,,,,,,,1,,,,,1
2019_2,1000932,9,1,,,,,,,,,,,,,4,,,,,1
2019_2,1000459,11,,,,,1,,,,,,,,,3,,,,,2
2019_2,1000141,3,,,,,,,,,,,,,,,,,,,
2019_2,1000058,7,2,,,,,,,,,,,,,1,,,,,2
2019_2,1000951,11,,,,,1,,,,,,,,,4,,,,,3
2019_2,1000905,1,,,,,,,,,,,,,,,,,,,
2019_2,1000236,6,,,,,1,,,,,,,,,,,,,,1
2019_2,1000697,7,1,,,,2,,,,,,,,,,,,,,2
2019_2,1001351,6,,,,,3,,,,,,,,,,,,,,
2019_2,1001420,17,1,,,,4,,,,,,,,,,,,,,1
2019_2,1001465,2,,,,,1,,,,,,,1,,,,,,,
2019_2,1000579,2,1,1,,,,,,,,,,,,,,,,,
2019_2,1000688,10,,1,,1,2,,,,,,,,,1,,,,,
2019_2,1000424,11,,,,,,,,,,,,,,,,,,1,3
2019_2,1000390,6,,,,,2,,,,,,,,,,,,,,2
2019_2,1000755,10,,2,,1,1,,,,,,,,,,,,,,2
2019_2,1000583,8,1,,,,1,,,,,,,,,,,,,,2
2019_2,1000879,8,3,,,,,,,,,,,1,,1,,,,,1
2019_2,1000443,9,,,,,1,1,,,,,,,,,,,,,4
2019_2,1000111,8,,,,,1,,,,,,,,,,,,,,3
2019_2,1000571,12,,,,,,1,,,,,,,,,,,,,9
2019_2,1000549,16,,1,,,2,1,,,,,,,,1,,,,,1
2019_2,1000496,6,,,,,,,,,,,,,1,,,,,,1
2019_2,1000245,14,1,,,1,5,,,,,,,,,,,,,,1
2019_2,1000247,13,,,,,1,,,,,,,,,1,,,,,1
2019_2,1000256,6,,,,,,,,,,,,,,,,,,,1
2019_2,1000357,3,,,,,,,,,,,,,,,,,,,1
2019_2,1000453,12,,,,,1,,,,,,,,,,,,,,1
2019_2,1001440,9,,,,,2,,,,,,,,,4,,,,,1
2019_2,1000630,6,,,,,1,,,,,,,,,,,,,,
2019_2,1001017,15,,,,,1,,,,,,,,,,,,,1,1
2019_2,1001064,11,2,,,,1,,,,,,,,,1,,,,,4
2019_2,1000022,5,,,,,2,,,,,,,,,1,,,,,
2019_2,1000218,6,,,,,1,1,,,,,,,,1,,,,,
2019_2,1001471,7,,,,,1,,,,,,,1,,3,,,,,
2019_2,1000426,13,2,,,,1,1,,,,,,,,,,,,,
2019_2,1001383,10,,,,,1,,,,,,,,,,,,,,1
2019_2,1000487,8,2,,,,1,,,,,,,,,1,,,,,2
2019_2,1000556,20,,,,,3,,,,,,,,,,,,,,5
2019_2,1000783,20,1,,,,2,,,,,,,1,,,,,,,3
2019_2,1001074,12,2,1,,,,,,,,,,,,,,,,,8
2019_2,1000882,6,1,1,,,,,,,,,,,,,,,,,1
2019_2,1000379,17,,,,,2,,,,,,,,,,,,,,5
2019_2,1001485,3,,,,,1,,,,,,,,,,,,,,1
2019_2,1000647,12,1,,,,1,,,,,,,,,,,,,,5
2019_2,1000522,7,,,,,1,,,,,,,,,2,,,,,3
2019_2,1000128,9,,,,,,,,,,,,,,5,,,,,1
2019_2,1001172,14,,1,,,,,,,,,,,,6,,,,,4
2019_2,1001194,30,,2,,1,4,,,,,,,,,1,,,,,9
2019_2,1000928,17,1,,,,2,1,,,,,,,,4,,,,,3
2019_2,1001104,28,2,4,,,1,,,,,,,,,2,,,,1,7
2019_2,1001188,22,,,,,,,,,,,,,1,4,,,,1,2
2019_2,1001291,3,,,,,,,,,,,,,,1,,,,,2
2019_2,1000662,14,1,,,,2,,,,,,,,,,,,,,2
2019_2,1000611,21,,1,,1,3,,,,,,,,,1,,,,,5
2019_2,1000619,14,,1,,,2,,,1,,,,,,,,,,,4
2019_2,1000312,13,2,1,,,,,,,,,,,,1,,,,,2
2019_2,1001094,11,2,,,,,,,,,,,,1,,,,,,1
2019_2,1000926,7,,,,,1,,,,,,,1,,1,,,,,
2019_2,1000753,11,1,,,,1,,,,,,,2,,1,,,,,1
2019_2,1001481,3,,,,,,,,,,,,,,2,,,,,
2019_2,1000381,5,,,,,,,,,,,,,,,,,,,2
2019_2,1001241,21,,,,,,,,,,,,,1,11,,,,,3
2019_2,1000601,10,,,,,,,,,,,,,,,,,,,3
2019_2,1000722,15,1,,,,3,1,1,,,,,,,2,,,,,
2019_2,1000747,10,1,,,,,,,,,,,,,1,,,,,1
2019_2,1000759,8,,,,,,,,,,,,,,7,,,,,
2019_2,1000888,4,,,,,,,,,,,,,,1,,,,,
2019_2,1000956,12,,,,,,,,,,,,,,2,,,,,3
2019_2,1000158,16,1,,,1,4,,,,,,,,,1,,,,,
2019_2,1000461,5,,,,,,,,,,,,,,,,,,,
2019_2,1000482,9,,,,,1,,,,,,,,,3,,,,,
2019_2,1000194,8,,,,,,,,,,,,,,3,,,,,
2019_2,1000388,7,1,,,,,,,,,,,,,,,,,,1
2019_2,1000377,9,1,,,,1,,,,,,,1,,,,,,,
2019_2,1000696,11,,,,1,,1,,,,1,,,,,,,,,6
2019_2,1000677,9,,,,,2,,,,1,,,,,,,,,,2
2019_2,1000030,7,1,,,,1,,,,,,,,,1,,,,,
2019_2,1001079,6,,1,,,1,,,,,,,,,,,,,,
2019_2,1000116,12,,,,,,,,,,,,,1,2,,,,,2
2019_2,1000120,20,,,,,2,,,,,2,,,,,,,,1,3
2019_2,1000217,9,,,,,2,,,,,,,1,,,,,,,
2019_2,1000173,9,,,,,1,,,,,,,,,,,,,,1
2019_2,1001367,18,1,1,,,3,,,,,,,,,1,,,,,1
2019_2,1000682,20,,2,,,3,,,,,,,,,,,,,,2
2019_2,1000163,10,,,,,3,,,,,,,,,,,,,,3
2019_2,1001459,10,,,,,1,,,,,,,,,3,,,,,1
2019_2,1000820,26,1,,,,2,,,,,,,,,7,,,,,3
2019_2,1001259,16,1,1,,,1,,,,,,,,,,,,,,6
2019_2,1000993,9,1,2,,,1,,,,,,,,,1,,,,,1
2019_2,1000895,6,,,,,1,,,,,,,,,,,,,,
2019_2,1001249,30,,2,,1,3,,,,,,,,,,,,,2,3
2019_2,1000016,28,,1,,,2,,,,,,,,2,8,,,,,5
2019_2,1001254,57,,2,,1,6,,,,,,,1,,2,,,,,10
2019_2,1000389,21,1,1,,,1,1,,,,,,,,,,,,,5
2019_2,1001169,34,,1,,,3,,,,,,,,,2,,,,,8
2019_2,1000282,7,,,,,,,,,,,,1,,,,,,,3
2019_2,1000864,17,1,2,,,3,,,,,,,,,,,,,,3
2019_2,1000863,30,,1,,,3,,,,,,,,,1,,,,,7
2019_2,1000884,11,,,,,2,,,,,,,,,1,,,,,2
2019_2,1001379,9,,1,,,3,,,,,,,1,,1,,,,,1
2019_2,1000480,14,,,,,2,,,,,,,,,2,,,,1,6
2019_2,1000386,31,,1,,,2,,,,,,,1,,2,,,,,2
2019_2,1000660,27,1,,,1,5,1,,,,,,,1,,,,,,3
2019_2,1001038,84,3,15,,,6,,,,,,,,,3,,,,,16
2019_2,1000153,6,,,,,2,,,,,,,,,,,,,,
2019_2,1000839,47,1,1,,,9,,,,,,,,,13,,,,,3
2019_2,1000606,17,,,,,,1,,,,,,1,,1,,,,,3
2019_2,1001112,31,1,2,,1,1,,,,,,,,1,1,,,,,2
2019_2,1001071,39,,,,,5,,,,,,1,,,6,,,,,2
2019_2,1001235,23,,3,,,1,,,,,,,,5,2,,,,,4
2019_2,1001395,37,,2,,,7,2,,,,,,,,3,,,,,1
2019_2,1001030,47,,2,,,4,,,,,,,,,1,,,,,9
2019_2,1001343,10,1,,,,2,,,,,,,,,,,,,,1
2019_2,1001444,19,1,,,,3,,,,,,,,,3,,,,,2
2019_2,1000518,10,,,,,4,,,,,,,1,,,,,,,
2019_2,1000472,17,,2,,,2,,,,,,,,,2,,,,,1
2019_2,1000621,14,,,,,2,,,,,,,,,,,,,,5
2019_2,1000172,9,,,,,2,,,,,,,,,,,,,,2
2019_2,1000659,12,1,,,1,1,,,,,,,,,2,,,,,4
2019_2,1000490,6,,,,,2,,,,,,,,,,,,,,
2019_2,1000678,7,,,,,2,,,,,,,,,,,,,,1
2019_2,1000123,38,,1,,,4,,,,,,,,,2,,,,,11
2019_2,1001199,65,3,6,,,4,,,,,,,,1,11,,,,1,4
2019_2,1000449,28,,2,,,4,,,,,,,1,,1,,,,,5
2019_2,1001419,2,,,,,1,,,,,,,,,,,,,,
2019_2,1000989,5,,,,,1,,,,,,,,,,,,,,1
2019_2,1000894,12,1,,,,1,,,,,,,,,4,,,,,1
2019_2,1000860,6,,,,,1,,,,,1,,,,2,,,,,
2019_2,1001024,32,2,,,,2,,1,,,,,,,2,,,,1,8
2019_2,1001042,29,1,,,,4,,,,,,,1,,4,,,,1,3
2019_2,1001193,35,,3,,1,6,,,,,,,,,2,,,,,5
2019_2,1000177,13,,,,1,3,,,,,,,,,1,,,,,1
2019_2,1001238,107,3,6,,1,14,,,,,,,,,3,,,,2,18
2019_2,1000086,15,1,,,,1,1,,,,,,,,,,,,,5
2019_2,1001067,70,4,4,,1,10,,,,,,,,,5,,,,,7
2019_2,1001214,20,,3,,,1,,,,,,,,,,,,,,2
2019_2,1001034,74,1,2,,,10,,,,,,,1,,9,,,,1,10
2019_2,1001090,30,,2,,1,3,,,,,,,,,5,,,,,1
2019_2,1001168,40,,2,,,4,,,,,,,,,3,,,,2,4
2019_2,1001048,32,,6,,,3,,,,,,,,,2,,,,,7
2019_2,1001148,21,,1,1,,3,,,,,,,,,1,,,,,1
2019_2,1001121,18,1,2,,1,3,,,,,,,,,3,,,,,3
2019_2,1001027,99,4,8,,,4,,,,,,,,1,8,,,,1,25
2019_2,1000412,18,,1,,,3,,,,,,,,,,,,,,1
2019_2,1001185,217,1,4,,,13,,1,,,,1,,1,72,,,,,24
2019_2,1001062,87,,12,,,7,,,,,,,,1,,,,,,9
2019_2,1000372,15,,1,,,2,,,,,,,,,,,,,,4
2019_2,1001039,69,,5,,2,3,,,,,,,,,6,,,,,5
2019_2,1001134,92,2,19,,,9,,,,,,,,2,1,,,,1,11
2019_1,1000953,14,,,,,3,,,,,,,,,2,,,,,1
2019_1,1001361,1,,,,,,,,,,,,1,,,,,,,
2019_1,1001387,2,,,,,,,,,,,,,2,,,,,,
2019_1,1001366,1,,,,,,,,,,,,1,,,,,,,
2019_1,1001308,4,,,,,,1,,,,,,,,2,,,,,
2019_1,1001463,3,,,,,1,,,,,,,,,,,,,,1
2019_1,1001327,4,,,,,1,,,,,,,,,2,,,,,1
2019_1,1000950,4,,,,,,,,,,,,,,2,,,,,
2019_1,1000788,6,1,,,,,,,,,,,,,1,,,,,
2019_1,1000642,3,,,,,,,,,,,,,,,,,,,1
2019_1,1000546,1,,,,,,,,,,,,,,,,,,,
2019_1,1000575,5,,1,,,,,,,,,,,,,,,,,2
2019_1,1000434,7,1,,,,,,,,,,,,,1,,,,,
2019_1,1000475,8,,1,,,,,,,,,,,,,,,,,1
2019_1,1000406,7,,,,,1,,,,,,,,,3,,,,,1
2019_1,1000266,6,,,,,2,,,,,,,,,,,,,,2
2019_1,1001152,10,1,4,,,1,,,,,,,,1,,,,,,1
2019_1,1000569,8,1,,,,1,,,,,,,,,1,,,,,
2019_1,1000797,16,,,,,2,,,,,,,,,1,,,,,2
2019_1,1001398,4,,,,,2,,,,,,,,,,,,,,
2019_1,1001283,7,,1,,,2,,,,,,,,,2,,,,,
2019_1,1000908,6,,,,,1,,,,,,,,,2,,,,,
2019_1,1000627,4,1,,,,1,,,,,,,,,1,,,,,
2019_1,1000874,7,,,,,,,,,,,,,,,,,,,5
2019_1,1000806,16,1,,,,1,,,,,,,,,6,,,,,4
2019_1,1000299,11,1,,,,1,,,,,,,,,,,,,,1
2019_1,1001040,57,,1,,,3,,,,,,,,1,8,,,,1,3
2019_1,1001008,7,,,,,,,,,,,,,1,3,,,,,2
2019_1,1000398,12,2,,,,,,,,,,,,,,,,,,1
2019_1,1000251,8,,,,,,,,,,,,,,,,,,,3
2019_1,1000595,10,1,,,,,,,,,,,,,,,,,,3
2019_1,1000448,8,,,,,,1,1,1,,,,,,,,,,,1
2019_1,1000110,20,1,3,,,1,,,,,,,,1,2,,,,1,2
2019_1,1001223,120,4,10,,,6,,,,,,,1,7,4,,,,1,14
2019_1,1000234,7,1,,,,1,,,,,,,,,,,,,,3
2019_1,1000019,24,1,,,,,,,,,,,,,7,,,,,5
2019_1,1000056,19,1,,,,3,,,,,,,,,5,,,,,4
2019_1,1000692,11,1,,,,3,,,,,,,,,,,,,,2
2019_1,1000835,13,1,,,,3,1,,,,,,,,,,,,,2
2019_1,1000718,12,2,,,,1,,,,,,,,,3,,,,,2
2019_1,1001081,55,1,5,,,2,,,,,,,,1,8,,,,,4
2019_1,1001192,43,2,1,,,5,,,,,,,,2,8,,,,1,1
2019_1,1001261,56,1,2,,1,7,,,,,,,,,,,,,,2
2019_1,1001287,2,1,,,,,,,,,,,,,,,,,,
2019_1,1001141,179,1,10,,2,10,,,,,,,1,8,9,,,,,4
2019_1,1001190,31,1,1,,1,1,,,,,,,,2,4,,,,1,4
2019_1,1000327,3,,1,,,1,,,,,,,,,,,,,,
2019_1,1001335,1,,,,,,,,,,,,,,,,,,,
2019_1,1000152,2,,,,,,,,,,,,,,,,,,,
2019_1,1001407,1,,,,,,,,,,,,,,,,,,,
2019_1,1001315,1,,,,,,,,,,,,,,,,,,,
2019_1,1000560,4,1,,,,,,,,,,,,,,,,,,
2019_1,1000267,3,,,,,,,,,,,,,,,,,,,
2019_1,1001428,2,2,,,,,,,,,,,,,,,,,,
2019_1,1000576,4,,,,,,1,,,,,,,,,,,,,
2019_1,1001006,6,,,,,,,,,,,,,,,,,,,2
2019_1,1000164,6,,,,,1,,,,,,,,,,,,,,1
2019_1,1000170,3,,,,,1,,,,,,,,,1,,,,,
2019_1,1001020,12,2,1,,,2,,,,,,,,1,,,,,,4
2019_1,1000590,6,,,,,,,,,,,,,,,,,,,3
2019_1,1000686,3,1,,,,,,,,,,,,,,,,,,2
2019_1,1000737,13,,,,,,,,,,,,,,3,,,,,6
2019_1,1001376,6,,,,,1,,,,,,,,,,,,,,
2019_1,1000607,4,,,,,,,,,,,,,,,,,,,1
2019_1,1001363,2,,,,,2,,,,,,,,,,,,,,
2019_1,1000658,6,1,,,,2,,,,,,,,,,,,,,
2019_1,1001414,30,,1,,,3,,,,,,,1,,2,,,,,2
2019_1,1000909,2,,,,,1,,,,,,,,,1,,,,,
2019_1,1000751,5,,,,,,,,,,,,,,,,,,,4
2019_1,1000025,4,,,,,,,,,,,,,,,,,,,3
2019_1,1000822,2,,,,,,,,,,,,,,,,,,,2
2019_1,1000463,7,2,1,,,1,,,,,,,,,2,,,,,1
2019_1,1000471,9,,,,,2,,,,,,,,,2,,,,,
2019_1,1000924,11,1,,,,1,,,,,,,,,2,,,,,1
2019_1,1000586,2,,,,,,,,,,,,,,,,,,,1
2019_1,1000209,1,,,,,,,,,,,,,,,,,,,
2019_1,1000891,5,,,,,,,,,,,,,,,,,,,3
2019_1,1000225,4,,,,,1,,,,,,,1,,,,,,,1
2019_1,1001462,1,,,,,,,,,,,,,,,,,,,
2019_1,1000548,7,1,,,,,1,,,,,,,,,,,,,
2019_1,1000332,6,2,,,,,,,,,,,,,,,,,,
2019_1,1001069,7,,,,,1,,,,,,,,,1,,,,,1
2019_1,1000248,15,,,,,1,,,,,,,,,1,,,,,1
2019_1,1000078,14,,1,,,3,,,,,,,,,,,,,,1
2019_1,1001294,4,,1,,,1,,,,,,,,,,,,,,1
2019_1,1001484,6,,,,,1,,,,,,,,,,,,,,1
2019_1,1000321,7,,,,,1,,,,,,,,,1,,,,,
2019_1,1000316,8,,,,,3,1,,,,,,,,,,,,,1
2019_1,1000947,10,,,,,1,,,,,,,,,5,,,,,
2019_1,1000298,6,1,,,,2,,,,,,,,,,,,,,1
2019_1,1000591,19,2,1,,,2,1,,,,,,,,1,,,,,2
2019_1,1000427,4,,,,,1,,,,,,,,,,,,,,
2019_1,1000815,14,1,,,,2,,,,,,,,,2,,,,,
2019_1,1001469,5,,,,,1,,,,,,,,,2,,,,,
2019_1,1000376,9,,,,,2,,,,,,,,,,,,,,2
2019_1,1000205,9,2,,,,2,,,,,,,,,1,,,,,1
2019_1,1000142,19,,,,1,4,,,,,,,,,4,,,,,1
2019_1,1001262,37,,3,,1,2,,,,,,,,,1,,,,,2
2019_1,1001165,57,,2,,,7,,,,,,,,,4,,,,1,3
2019_1,1001065,20,,1,,,4,,,,,,,1,,,,,,,2
2019_1,1001060,32,2,4,,,3,,,,,,,9,,,,,,1,5
2019_1,1000773,12,3,,,,2,1,,,,,,,,1,,,,,2
2019_1,1001136,9,,,,,,,,,,,,,,1,,,,,1
2019_1,1001023,63,2,11,,,5,,,,,,,,,1,,,,1,18
2019_1,1001237,22,1,,,,2,,,,,,,,,3,,,,1,2
2019_1,1000566,17,,,,,1,,,,,,,,,2,,,,,8
2019_1,1001340,20,,1,,,4,,,,,,,,,,,,,,5
2019_1,1000675,10,,,,,,,,,,,,1,,,,,,,3
2019_1,1000093,8,,,,,,1,1,,,,,,,,,,,,3
2019_1,1000097,14,,,,,,,,,,,,,,,,,,1,7
2019_1,1000065,12,,,,,2,,,,,,,,,,,,,,4
2019_1,1000300,12,2,,,,1,,,,,,,,,,,,,,2
2019_1,1001149,28,,4,,,4,,,,,,,,,2,,,,,3
2019_1,1000511,11,,1,,,1,,,,,,,,,1,,,,,2
2019_1,1000183,9,,,,1,1,,,,,,,,,3,,,,,1
2019_1,1000168,13,,,,,1,,,,,,,,,12,,,,,
2019_1,1000574,7,,1,,,,,,,,,,,,1,,,,,2
2019_1,1001350,29,1,2,,,3,,,,,,,1,1,2,,,,,3
2019_1,1001115,41,2,3,,,3,,,,,,,,,5,,,,1,3
2019_1,1000041,7,1,1,,,,,,,,,,,,1,,,,,
2019_1,1000079,13,1,2,,,,,,,,,,,,1,,,,,2
2019_1,1000094,8,,1,,,,,,,,,,,,,,,,,1
2019_1,1000743,24,1,,,,4,,,,,,,,1,6,,,,,1
2019_1,1000684,16,1,1,,1,1,,,,,,,,,3,,,,,4
2019_1,1000233,15,,2,,,1,,,,,,,,,2,,,,,3
2019_1,1000239,16,,,,,1,,,,,,,,,,,,,,1
2019_1,1000186,3,,,,,,,,,,,,,,,,,,,
2019_1,1000923,14,2,2,,,,,,,,,,,,6,,,,,2
2019_1,1000929,7,,,,,,,,,,,,,,,,,,,
2019_1,1001222,39,,1,,,5,,,,,,,,,3,,,,,5
2019_1,1001216,70,1,2,,,5,,,,,,,,4,20,,,,,5
2019_1,1001290,7,1,,,,,,,,,,,,,,,,,,
2019_1,1000495,7,,,,,,,,,,,,,1,4,,,,,1
2019_1,1000006,24,1,,,,2,,,,,,,,4,9,,,,,4
2019_1,1000353,5,,,,,,,,,,,,,,1,,,,,
2019_1,1001354,5,,,,,2,,,,,,,,,,,,,,
2019_1,1000807,9,,,,,,,,,,,,,,,,,,,3
2019_1,1000814,13,,,,,,,,,,,,,,2,,,,,
2019_1,1000617,11,,,,,1,,,,,,,,,,,,,,3
2019_1,1000624,8,,,,,,,,,,,,,,,,,,,4
2019_1,1000554,12,1,,,,1,,,,,,,,,1,,,,,2
2019_1,1000876,3,,,,,,,,,,,,,,,,,,,
2019_1,1000988,5,,,,,,1,,,,,,,,1,,,,,1
2019_1,1000160,12,,1,,,1,,,,,,,,,2,,,,,2
2019_1,1000132,7,,,,,1,,,,,,,1,,,,,,,
2019_1,1000156,27,,,,,3,1,,,,,,,,3,,,,,7
2019_1,1000048,22,2,1,,,1,1,,,,,,,,6,,,,,1
2019_1,1000423,7,1,,,,,1,,1,,,,,,,,,,,3
2019_1,1000045,32,,,,,,,,,,,,,1,22,,,,,2
2019_1,1000717,7,,,,,,2,,,,,,,,,,,,,2
2019_1,1000261,11,,1,,,2,1,,,,,,,,,,,,,2
2019_1,1000437,15,,1,,,1,2,,,,,,,,3,,,,,1
2019_1,1000552,9,,,,,1,1,,,,,,,,,,,,,
2019_1,1000760,15,,,,,,,,,,1,,,,9,,,,,2
2019_1,1000235,10,,,,,1,2,,,,,,,,2,,,,,1
2019_1,1001189,63,2,1,,,2,,1,,,1,,,,24,,,,,5
2019_1,1000401,17,,1,,,1,1,,,,,,,,,,,,,4
2019_1,1000269,13,,,,,1,,,,,,,,,,,,,,2
2019_1,1001239,58,6,7,,,6,,,,,,,,6,,,,,,6
2019_1,1000650,18,,1,,,3,1,,,,,,,,,,,,,3
2019_1,1000577,13,,1,,,1,,,,,,,,,,,,,,1
2019_1,1000349,15,,1,1,2,2,,,,,,,,,,,,,,3
2019_1,1001159,41,,2,,1,5,,,,,,,,,,,,,1,1
2019_1,1000536,6,,,,1,,,1,,,,,,,1,,,,,1
2019_1,1001091,17,1,1,,1,2,,,,,,,,,,,,,,4
2019_1,1001107,67,,1,,,3,,,,,,,,,19,,,,,1
2019_1,1001083,10,,1,,,2,,,,,,,,,1,,,,,
2019_1,1001245,56,3,1,,,4,,,,,,,,,18,,,,,5
2019_1,1001448,25,,2,,,5,,,,,,,2,,1,,,,,3
2019_1,1000171,3,,,,,1,,,,,,,,,,,,,,1
2019_1,1000385,19,,,,,3,,,,,,,,,1,,,,,7
2019_1,1000664,11,2,,,,1,,,,,,,,,1,,,,,1
2019_1,1000633,7,,1,,,1,,,,,,,,,,,,,,2
2019_1,1001309,2,,,,,,,,,,,,,,,,,,,
2019_1,1000346,37,,1,,,5,,,,,,,1,,,,,,,10
2019_1,1000981,47,2,1,,,7,1,,,,,,,,3,,,,1,4
2019_1,1001058,19,,,,1,2,,,,,,,1,,5,,,,,2
2019_1,1000273,17,,1,,,2,,,,,,,,,1,,,,,3
2019_1,1000954,36,,1,,,7,,,,,,,,,5,,,,,4
2019_1,1001257,77,2,2,,,7,,,,,,,,,2,,,,,9
2019_1,1000772,20,,,,,2,,,,,,,,,2,,,,,4
2019_1,1000800,23,,1,,,3,,,,,,,,,1,,,,,4
2019_1,1000603,12,,,,,2,1,,,,,,1,,,,,,,
2019_1,1000854,11,,,,,2,,,,,,,,,1,,,,,2
2019_1,1001266,16,,5,,,1,,,,,,,3,,,,,,1,1
2019_1,1000166,25,,,,,5,,,,,,,,,,,,,,5
2019_1,1001490,17,3,,,,3,3,1,,,,,,,1,,,,,1
2019_1,1000523,12,,,,,1,,,,,,,,,,,,,,2
2019_1,1001256,69,,2,,,4,,,,,,,,,2,,,,1,5
