기준_년_분기_코드,상권_코드,아파트_단지_수,아파트_면적_66_제곱미터_미만_세대_수,아파트_면적_66_제곱미터_세대_수,아파트_면적_99_제곱미터_세대_수,아파트_면적_132_제곱미터_세대_수,아파트_면적_165_제곱미터_세대_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,아파트_평균_면적,아파트_평균_시가
2019_2,1000395,86,1019,576,42,10,,522,897,219,9,,,,54,113211562
2019_1,1000395,86,1019,576,42,10,,522,897,219,9,,,,54,113211562
2019_2,1000394,128,1793,249,12,,,916,1110,28,,,,,51,113392193
2019_1,1000394,128,1793,249,12,,,916,1110,28,,,,,51,113392193
2019_2,1000393,63,722,345,24,14,4,361,697,51,,,,,56,120974425
2019_1,1000393,63,722,345,24,14,4,361,697,51,,,,,56,120974425
2019_2,1000392,58,638,176,2,,,427,378,11,,,,,53,110158882
2019_1,1000392,58,638,176,2,,,427,378,11,,,,,53,110158882
2019_2,1000391,70,1163,226,94,,,407,968,70,38,,,,54,116272000
2019_1,1000391,70,1163,226,94,,,407,968,70,38,,,,54,116272000
2019_2,1000390,51,636,159,54,,,352,348,33,88,28,,,52,118068466
2019_1,1000390,51,636,159,54,,,352,348,33,88,28,,,52,118068466
2019_2,1000389,81,788,268,122,,,601,453,124,,,,,49,91044377
2019_1,1000389,81,788,268,122,,,601,453,124,,,,,49,91044377
2019_2,1000388,54,784,117,2,,,581,322,,,,,,49,89571414
2019_1,1000388,54,784,117,2,,,581,322,,,,,,49,89571414
2019_2,1000387,20,262,58,2,,,142,178,2,,,,,53,96585169
2019_1,1000387,20,262,58,2,,,142,178,2,,,,,53,96585169
2019_2,1000386,8,320,402,50,,,38,312,286,35,57,44,,69,203404206
2019_1,1000386,8,320,402,50,,,38,312,286,35,57,44,,69,203404206
2019_2,1000385,28,215,322,,,,136,89,312,,,,,51,100115530
2019_1,1000385,28,215,322,,,,136,89,312,,,,,51,100115530
2019_2,1000384,14,142,8,,,,95,55,,,,,,45,92686593
2019_1,1000384,14,142,8,,,,95,55,,,,,,45,92686593
2019_2,1000383,6,33,424,12,,,32,3,333,101,,,,76,238342488
2019_1,1000383,6,33,424,12,,,32,3,333,101,,,,76,238342488
2019_2,1000382,41,777,324,96,,,451,264,326,156,,,,49,105057897
2019_1,1000382,41,777,324,96,,,451,264,326,156,,,,49,105057897
2019_2,1000381,34,521,256,,,,415,154,208,,,,,47,92942698
2019_1,1000381,34,521,256,,,,415,154,208,,,,,47,92942698
2019_2,1000380,34,559,84,96,2,,320,321,16,84,,,,49,114060062
2019_1,1000380,34,559,84,96,2,,320,321,16,84,,,,49,114060062
2019_2,1000379,44,627,650,59,,,143,732,461,,,,,63,138336616
2019_1,1000379,44,627,650,59,,,143,732,461,,,,,63,138336616
2019_2,1000378,22,342,40,,,,172,210,,,,,,53,107886297
2019_1,1000378,22,342,40,,,,172,210,,,,,,53,107886297
2019_2,1000377,31,426,180,2,66,,370,66,12,160,66,,,49,109132396
2019_1,1000377,31,426,180,2,66,,370,66,12,160,66,,,49,109132396
2019_2,1000376,33,336,94,,,,180,250,,,,,,49,106378934
2019_1,1000376,33,336,94,,,,180,250,,,,,,49,106378934
2019_2,1000375,70,1245,163,,,,697,711,,,,,,50,93255998
2019_1,1000375,70,1245,163,,,,697,711,,,,,,50,93255998
2019_2,1000374,46,612,52,21,30,,486,191,38,,,,,55,92400590
2019_1,1000374,46,612,52,21,30,,486,191,38,,,,,55,92400590
2019_2,1000373,12,208,12,2,2,,124,98,2,,,,,49,99256202
2019_1,1000373,12,208,12,2,2,,124,98,2,,,,,49,99256202
2019_2,1000372,22,297,33,1,,,240,91,,,,,,51,92277712
2019_1,1000372,22,297,33,1,,,240,91,,,,,,51,92277712
2019_2,1000371,70,1081,145,3,,,746,483,,,,,,50,93474434
2019_1,1000371,70,1081,145,3,,,746,483,,,,,,50,93474434
2019_2,1000370,28,607,1460,,240,,158,705,1220,224,,,,66,142330073
2019_1,1000370,28,607,1460,,240,,158,705,1220,224,,,,66,142330073
2019_2,1000369,30,417,107,,,,256,268,,,,,,51,93174640
2019_1,1000369,30,417,107,,,,256,268,,,,,,51,93174640
2019_2,1000368,27,403,63,2,,,351,115,2,,,,,51,80986161
2019_1,1000368,27,403,63,2,,,351,115,2,,,,,51,80986161
2019_2,1000366,60,793,86,,,,672,207,,,,,,48,73651628
2019_1,1000366,60,793,86,,,,672,207,,,,,,48,73651628
2019_2,1000365,43,703,492,4,2,,609,108,484,,,,,48,82477646
2019_1,1000365,43,703,492,4,2,,609,108,484,,,,,48,82477646
2019_2,1000364,22,230,74,,,,174,130,,,,,,52,79164556
2019_1,1000364,22,230,74,,,,174,130,,,,,,52,79164556
2019_2,1000363,3,42,2,2,,,40,4,2,,,,,49,74064646
2019_1,1000363,3,42,2,2,,,40,4,2,,,,,49,74064646
2019_2,1000362,34,591,76,,,,347,320,,,,,,51,100900360
2019_1,1000362,34,591,76,,,,347,320,,,,,,51,100900360
2019_2,1000361,28,322,49,2,,,132,237,4,,,,,53,112597134
2019_1,1000361,28,322,49,2,,,132,237,4,,,,,53,112597134
2019_2,1000360,60,944,96,,,,556,482,2,,,,,48,100833306
2019_1,1000360,60,944,96,,,,556,482,2,,,,,48,100833306
2019_2,1000359,26,513,64,,,,360,217,,,,,,48,88309584
2019_1,1000359,26,513,64,,,,360,217,,,,,,48,88309584
2019_2,1000358,35,502,169,6,2,,292,381,6,,,,,58,104700002
2019_1,1000358,35,502,169,6,2,,292,381,6,,,,,58,104700002
2019_2,1000357,45,621,102,,,,449,274,,,,,,51,93393737
2019_1,1000357,45,621,102,,,,449,274,,,,,,51,93393737
2019_2,1000356,54,814,56,,,,543,327,,,,,,48,89782536
2019_1,1000356,54,814,56,,,,543,327,,,,,,48,89782536
2019_2,1000355,30,448,40,,,,326,162,,,,,,47,82273067
2019_1,1000355,30,448,40,,,,326,162,,,,,,47,82273067
2019_2,1000354,41,510,116,,,,228,398,,,,,,51,112364159
2019_1,1000354,41,510,116,,,,228,398,,,,,,51,112364159
2019_2,1000353,22,671,384,8,,,200,137,726,,,,,52,118459149
2019_1,1000353,22,671,384,8,,,200,137,726,,,,,52,118459149
2019_2,1000352,34,494,29,,,,321,202,,,,,,50,94600194
2019_1,1000352,34,494,29,,,,321,202,,,,,,50,94600194
2019_2,1000351,19,263,18,,1,,152,129,1,,,,,47,96924275
2019_1,1000351,19,263,18,,1,,152,129,1,,,,,47,96924275
2019_2,1000350,8,109,16,,2,,44,81,2,,,,,58,110095177
2019_1,1000350,8,109,16,,2,,44,81,2,,,,,58,110095177
2019_2,1000349,23,424,36,,2,,278,182,2,,,,,48,103251559
2019_1,1000349,23,424,36,,2,,278,182,2,,,,,48,103251559
2019_2,1000348,31,476,14,,,,180,310,,,,,,49,110414186
2019_1,1000348,31,476,14,,,,180,310,,,,,,49,110414186
2019_2,1000347,18,340,124,,,,137,231,96,,,,,47,104094624
2019_1,1000347,18,340,124,,,,137,231,96,,,,,47,104094624
2019_2,1000346,21,668,794,,,,192,564,650,56,,,,59,132465575
2019_1,1000346,21,668,794,,,,192,564,650,56,,,,59,132465575
2019_2,1000345,76,1139,53,2,20,,1024,170,20,,,,,41,69560952
2019_1,1000345,76,1139,53,2,20,,1024,170,20,,,,,41,69560952
2019_2,1000344,48,637,480,,,,238,613,266,,,,,55,123441989
2019_1,1000344,48,637,480,,,,238,613,266,,,,,55,123441989
2019_2,1000343,30,457,23,2,,,195,283,4,,,,,50,115245011
2019_1,1000343,30,457,23,2,,,195,283,4,,,,,50,115245011
2019_2,1000342,25,378,25,,,,203,200,,,,,,48,97593229
2019_1,1000342,25,378,25,,,,203,200,,,,,,48,97593229
2019_2,1000341,103,1188,10,,,,1150,48,,,,,,45,70516497
2019_1,1000341,103,1188,10,,,,1150,48,,,,,,45,70516497
2019_2,1000340,11,287,68,2,2,,33,68,258,,,,,58,127762154
2019_1,1000340,11,287,68,2,2,,33,68,258,,,,,58,127762154
2019_2,1000339,41,782,178,4,,,538,366,60,,,,,54,111239963
2019_1,1000339,41,782,178,4,,,538,366,60,,,,,54,111239963
2019_2,1000338,30,383,40,,,,92,325,6,,,,,49,139267807
2019_1,1000338,30,383,40,,,,92,325,6,,,,,49,139267807
2019_2,1000337,29,435,86,2,,,264,257,2,,,,,52,107309767
2019_1,1000337,29,435,86,2,,,264,257,2,,,,,52,107309767
2019_2,1000336,20,307,26,2,,,120,213,2,,,,,48,118187427
2019_1,1000336,20,307,26,2,,,120,213,2,,,,,48,118187427
2019_2,1000335,40,575,80,,,,246,409,,,,,,50,120267270
2019_1,1000335,40,575,80,,,,246,409,,,,,,50,120267270
2019_2,1000334,42,637,98,2,,,310,425,2,,,,,52,114491722
2019_1,1000334,42,637,98,2,,,310,425,2,,,,,52,114491722
2019_2,1000333,53,647,252,,2,,372,527,2,,,,,54,109792412
2019_1,1000333,53,647,252,,2,,372,527,2,,,,,54,109792412
2019_2,1000332,32,445,34,2,,,104,373,4,,,,,50,126893299
2019_1,1000332,32,445,34,2,,,104,373,4,,,,,50,126893299
2019_2,1000331,40,372,32,,2,,226,178,2,,,,,50,103699991
2019_1,1000331,40,372,32,,2,,226,178,2,,,,,50,103699991
2019_2,1000330,14,258,418,136,,,20,18,224,438,112,,,74,276381038
2019_1,1000330,14,258,418,136,,,20,18,224,438,112,,,74,276381038
2019_2,1000329,43,298,220,6,,,192,148,184,,,,,51,122654790
2019_1,1000329,43,298,220,6,,,192,148,184,,,,,51,122654790
2019_2,1000328,16,116,10,,,,62,60,4,,,,,42,105445089
2019_1,1000328,16,116,10,,,,62,60,4,,,,,42,105445089
2019_2,1000327,54,877,100,,,,478,433,66,,,,,51,105148966
2019_1,1000327,54,877,100,,,,478,433,66,,,,,51,105148966
2019_2,1000326,34,513,72,,,,281,304,,,,,,52,104634472
2019_1,1000326,34,513,72,,,,281,304,,,,,,52,104634472
2019_2,1000324,38,1068,112,2,,,614,540,28,,,,,50,112709000
2019_1,1000324,38,1068,112,2,,,614,540,28,,,,,50,112709000
2019_2,1000323,16,172,28,,,,37,163,,,,,,52,118279911
2019_1,1000323,16,172,28,,,,37,163,,,,,,52,118279911
2019_2,1000322,33,518,68,,,,118,464,4,,,,,50,129799966
2019_1,1000322,33,518,68,,,,118,464,4,,,,,50,129799966
2019_2,1000321,34,490,96,2,,,106,480,2,,,,,52,129418207
2019_1,1000321,34,490,96,2,,,106,480,2,,,,,52,129418207
2019_2,1000320,10,112,16,2,,,26,104,,,,,,57,127079365
2019_1,1000320,10,112,16,2,,,26,104,,,,,,57,127079365
2019_2,1000319,16,224,48,,,,77,195,,,,,,52,113582268
2019_1,1000319,16,224,48,,,,77,195,,,,,,52,113582268
2019_2,1000318,28,410,24,,,,236,198,,,,,,51,98964472
2019_1,1000318,28,410,24,,,,236,198,,,,,,51,98964472
2019_2,1000317,45,634,77,,,,354,357,,,,,,49,102769844
2019_1,1000317,45,634,77,,,,354,357,,,,,,49,102769844
2019_2,1000316,23,362,53,2,2,,247,170,2,,,,,53,97866221
2019_1,1000316,23,362,53,2,2,,247,170,2,,,,,53,97866221
2019_2,1000315,32,498,36,2,,,191,345,,,,,,52,106033616
2019_1,1000315,32,498,36,2,,,191,345,,,,,,52,106033616
2019_2,1000314,33,315,46,2,,,80,277,6,,,,,54,133186408
2019_1,1000314,33,315,46,2,,,80,277,6,,,,,54,133186408
2019_2,1000313,85,772,44,2,,,625,193,,,,,,39,78863019
2019_1,1000313,85,772,44,2,,,625,193,,,,,,39,78863019
2019_2,1000312,28,356,90,2,,,71,293,84,,,,,52,140162401
2019_1,1000312,28,356,90,2,,,71,293,84,,,,,52,140162401
2019_2,1000311,31,274,130,,,,94,289,21,,,,,56,135442419
2019_1,1000311,31,274,130,,,,94,289,21,,,,,56,135442419
2019_2,1000310,11,136,22,36,,,103,79,12,,,,,53,105312928
2019_1,1000310,11,136,22,36,,,103,79,12,,,,,53,105312928
2019_2,1000309,8,75,16,78,,,54,28,9,78,,,,61,147724108
2019_1,1000309,8,75,16,78,,,54,28,9,78,,,,61,147724108
2019_2,1000308,20,297,164,2,,,59,304,100,,,,,53,126401873
2019_1,1000308,20,297,164,2,,,59,304,100,,,,,53,126401873
2019_2,1000307,20,342,308,2,,,20,224,138,270,,,,58,170378149
2019_1,1000307,20,342,308,2,,,20,224,138,270,,,,58,170378149
2019_2,1000306,8,122,8,8,22,2,96,36,2,28,,,,59,126065476
2019_1,1000306,8,122,8,8,22,2,96,36,2,28,,,,59,126065476
2019_2,1000305,25,257,134,,1,,170,209,13,,,,,59,122265551
2019_1,1000305,25,257,134,,1,,170,209,13,,,,,59,122265551
2019_2,1000304,22,238,271,3,8,,73,180,266,1,,,,63,158077297
2019_1,1000304,22,238,271,3,8,,73,180,266,1,,,,63,158077297
2019_2,1000303,6,928,,,,,42,26,860,,,,,50,142987652
2019_1,1000303,6,928,,,,,42,26,860,,,,,50,142987652
2019_2,1000302,6,190,420,,,,36,2,240,332,,,,62,220833109
2019_1,1000302,6,190,420,,,,36,2,240,332,,,,62,220833109
2019_2,1000301,22,537,106,2,,,127,192,246,80,,,,50,134874763
2019_1,1000301,22,537,106,2,,,127,192,246,80,,,,50,134874763
2019_2,1000300,20,312,184,,,,134,196,4,44,118,,,50,131312915
2019_1,1000300,20,312,184,,,,134,196,4,44,118,,,50,131312915
2019_2,1000299,44,706,108,145,,2,352,541,66,,2,,,61,119940939
2019_1,1000299,44,706,108,145,,2,352,541,66,,2,,,61,119940939
2019_2,1000298,65,716,207,22,,,160,757,28,,,,,57,132471924
2019_1,1000298,65,716,207,22,,,160,757,28,,,,,57,132471924
2019_2,1000297,10,195,462,88,,,12,89,294,350,,,,64,192474837
2019_1,1000297,10,195,462,88,,,12,89,294,350,,,,64,192474837
2019_2,1000296,19,200,52,,,2,14,228,10,,,,2,59,167746289
2019_1,1000296,19,200,52,,,2,14,228,10,,,,2,59,167746289
2019_2,1000295,12,708,2,3,,,641,52,20,,,,,44,112843848
2019_1,1000295,12,708,2,3,,,641,52,20,,,,,44,112843848
2019_2,1000294,3,44,12,,,,6,50,,,,,,51,130936508
2019_1,1000294,3,44,12,,,,6,50,,,,,,51,130936508
2019_2,1000293,14,197,21,4,,,168,53,1,,,,,40,86580189
2019_1,1000293,14,197,21,4,,,168,53,1,,,,,40,86580189
2019_2,1000292,4,156,4,,,,156,,4,,,,,26,64621058
2019_1,1000292,4,156,4,,,,156,,4,,,,,26,64621058
2019_2,1000291,6,176,6,2,,,170,12,2,,,,,43,77669643
2019_1,1000291,6,176,6,2,,,170,12,2,,,,,43,77669643
2019_2,1000290,13,128,8,,,,98,38,,,,,,35,87308131
2019_1,1000290,13,128,8,,,,98,38,,,,,,35,87308131
2019_2,1000289,10,146,10,2,,,108,50,,,,,,51,90231944
2019_1,1000289,10,146,10,2,,,108,50,,,,,,51,90231944
2019_2,1000288,12,138,240,,,,41,273,64,,,,,58,128125397
2019_1,1000288,12,138,240,,,,41,273,64,,,,,58,128125397
2019_2,1000287,10,471,785,40,,,38,211,1047,,,,,67,174743908
2019_1,1000287,10,471,785,40,,,38,211,1047,,,,,67,174743908
2019_2,1000286,9,50,36,2,,,28,58,2,,,,,63,113083333
2019_1,1000286,9,50,36,2,,,28,58,2,,,,,63,113083333
2019_2,1000285,24,260,119,4,16,,143,186,70,,,,,63,122502337
2019_1,1000285,24,260,119,4,16,,143,186,70,,,,,63,122502337
2019_2,1000284,25,317,152,46,,14,213,274,34,8,,,,63,132390191
2019_1,1000284,25,317,152,46,,14,213,274,34,8,,,,63,132390191
2019_2,1000283,23,313,100,1,6,2,179,235,6,2,,,,57,123133305
2019_1,1000283,23,313,100,1,6,2,179,235,6,2,,,,57,123133305
2019_2,1000282,38,209,389,45,,10,79,244,200,122,6,2,,70,164088310
2019_1,1000282,38,209,389,45,,10,79,244,200,122,6,2,,70,164088310
2019_2,1000281,40,505,172,16,12,2,35,553,95,20,4,,,66,171698361
2019_1,1000281,40,505,172,16,12,2,35,553,95,20,4,,,66,171698361
2019_2,1000280,15,123,20,,,,103,40,,,,,,54,85979974
2019_1,1000280,15,123,20,,,,103,40,,,,,,54,85979974
2019_2,1000279,16,214,28,4,,,145,97,4,,,,,50,99274894
2019_1,1000279,16,214,28,4,,,145,97,4,,,,,50,99274894
2019_2,1000278,7,84,24,8,,,64,44,8,,,,,58,119724412
2019_1,1000278,7,84,24,8,,,64,44,8,,,,,58,119724412
2019_2,1000277,21,386,30,4,,,362,56,2,,,,,38,74115504
2019_1,1000277,21,386,30,4,,,362,56,2,,,,,38,74115504
2019_2,1000276,32,385,177,8,2,,238,325,7,2,,,,56,112263814
2019_1,1000276,32,385,177,8,2,,238,325,7,2,,,,56,112263814
2019_2,1000275,12,277,8,2,,,251,34,2,,,,,34,81653324
2019_1,1000275,12,277,8,2,,,251,34,2,,,,,34,81653324
2019_2,1000274,13,130,45,,,,92,79,4,,,,,54,117612535
2019_1,1000274,13,130,45,,,,92,79,4,,,,,54,117612535
2019_2,1000273,44,647,413,,2,,256,650,20,136,,,,58,120727087
2019_1,1000273,44,647,413,,2,,256,650,20,136,,,,58,120727087
2019_2,1000271,1,10,2,,,,6,6,,,,,,53,129833333
2019_1,1000271,1,10,2,,,,6,6,,,,,,53,129833333
2019_2,1000270,17,300,36,4,2,,253,84,5,,,,,47,97896465
2019_1,1000270,17,300,36,4,2,,253,84,5,,,,,47,97896465
2019_2,1000269,8,254,16,,,,204,60,6,,,,,39,119133405
2019_1,1000269,8,254,16,,,,204,60,6,,,,,39,119133405
2019_2,1000268,36,523,196,53,324,,409,323,4,200,160,,,65,129462122
2019_1,1000268,36,523,196,53,324,,409,323,4,200,160,,,65,129462122
2019_2,1000267,2,24,2,,,,14,12,,,,,,46,109062500
2019_1,1000267,2,24,2,,,,14,12,,,,,,46,109062500
2019_2,1000266,20,223,47,,,,61,205,4,,,,,50,123617976
2019_1,1000266,20,223,47,,,,61,205,4,,,,,50,123617976
2019_2,1000265,15,142,290,8,,,24,170,242,4,,,,61,158022087
2019_1,1000265,15,142,290,8,,,24,170,242,4,,,,61,158022087
2019_2,1000264,37,434,189,,,,37,568,18,,,,,59,143235177
2019_1,1000264,37,434,189,,,,37,568,18,,,,,59,143235177
2019_2,1000263,14,166,38,4,,,101,99,4,4,,,,52,109099727
2019_1,1000263,14,166,38,4,,,101,99,4,4,,,,52,109099727
2019_2,1000262,3,18,16,,,,2,32,,,,,,57,131566667
2019_1,1000262,3,18,16,,,,2,32,,,,,,57,131566667
2019_2,1000260,21,316,166,4,,,99,365,22,,,,,56,134079473
2019_1,1000260,21,316,166,4,,,99,365,22,,,,,56,134079473
2019_2,1000259,51,499,217,,,,348,368,,,,,,52,98756596
2019_1,1000259,51,499,217,,,,348,368,,,,,,52,98756596
2019_2,1000258,7,189,10,,,,152,47,,,,,,48,90471616
2019_1,1000258,7,189,10,,,,152,47,,,,,,48,90471616
2019_2,1000257,23,276,296,30,,,138,321,143,,,,,63,122454025
2019_1,1000257,23,276,296,30,,,138,321,143,,,,,63,122454025
2019_2,1000256,22,277,50,2,,,155,172,2,,,,,52,114825843
2019_1,1000256,22,277,50,2,,,155,172,2,,,,,52,114825843
2019_2,1000255,14,610,538,88,,,84,422,510,220,,,,58,158501563
2019_1,1000255,14,610,538,88,,,84,422,510,220,,,,58,158501563
2019_2,1000254,35,511,45,26,,,185,380,16,1,,,,53,122057251
2019_1,1000254,35,511,45,26,,,185,380,16,1,,,,53,122057251
2019_2,1000253,15,146,912,,,,14,82,930,32,,,,65,190258006
2019_1,1000253,15,146,912,,,,14,82,930,32,,,,65,190258006
2019_2,1000252,24,463,298,32,,,206,383,204,,,,,59,121609123
2019_1,1000252,24,463,298,32,,,206,383,204,,,,,59,121609123
2019_2,1000251,26,314,35,,2,,70,275,6,,,,,47,134500381
2019_1,1000251,26,314,35,,2,,70,275,6,,,,,47,134500381
2019_2,1000250,33,323,198,2,,,103,416,4,,,,,56,127412884
2019_1,1000250,33,323,198,2,,,103,416,4,,,,,56,127412884
2019_2,1000249,32,304,106,6,,,152,256,8,,,,,55,110391564
2019_1,1000249,32,304,106,6,,,152,256,8,,,,,55,110391564
2019_2,1000248,58,864,131,6,2,,387,608,8,,,,,48,106071077
2019_1,1000248,58,864,131,6,2,,387,608,8,,,,,48,106071077
2019_2,1000247,16,254,58,,,,16,288,8,,,,,50,148539328
2019_1,1000247,16,254,58,,,,16,288,8,,,,,50,148539328
2019_2,1000246,16,221,32,,,,4,239,10,,,,,48,144532961
2019_1,1000246,16,221,32,,,,4,239,10,,,,,48,144532961
2019_2,1000245,16,238,30,2,,,46,221,3,,,,,47,129290253
2019_1,1000245,16,238,30,2,,,46,221,3,,,,,47,129290253
2019_2,1000244,21,332,24,,,,77,277,2,,,,,45,121925655
2019_1,1000244,21,332,24,,,,77,277,2,,,,,45,121925655
2019_2,1000243,2,40,,,,,8,32,,,,,,49,134145833
2019_1,1000243,2,40,,,,,8,32,,,,,,49,134145833
2019_2,1000242,17,239,38,,,,28,246,3,,,,,49,137421384
2019_1,1000242,17,239,38,,,,28,246,3,,,,,49,137421384
2019_2,1000241,17,240,28,2,,,56,204,10,,,,,47,132072704
2019_1,1000241,17,240,28,2,,,56,204,10,,,,,47,132072704
2019_2,1000240,5,68,,,,,30,38,,,,,,42,105480000
2019_1,1000240,5,68,,,,,30,38,,,,,,42,105480000
2019_2,1000239,13,133,32,6,,,31,136,4,,,,,57,128246062
2019_1,1000239,13,133,32,6,,,31,136,4,,,,,57,128246062
2019_2,1000238,42,564,36,38,,,69,567,2,,,,,48,138695873
2019_1,1000238,42,564,36,38,,,69,567,2,,,,,48,138695873
2019_2,1000237,26,378,43,,,,128,293,,,,,,44,118444116
2019_1,1000237,26,378,43,,,,128,293,,,,,,44,118444116
2019_2,1000236,36,490,51,,,,116,403,22,,,,,47,131056600
2019_1,1000236,36,490,51,,,,116,403,22,,,,,47,131056600
2019_2,1000235,31,386,74,3,,,127,330,6,,,,,52,121201192
2019_1,1000235,31,386,74,3,,,127,330,6,,,,,52,121201192
2019_2,1000234,15,230,14,,,,90,154,,,,,,48,109626930
2019_1,1000234,15,230,14,,,,90,154,,,,,,48,109626930
2019_2,1000233,8,164,94,,,,12,168,78,,,,,59,153598248
2019_1,1000233,8,164,94,,,,12,168,78,,,,,59,153598248
2019_2,1000232,51,704,92,,,,296,498,2,,,,,51,109838889
2019_1,1000232,51,704,92,,,,296,498,2,,,,,51,109838889
2019_2,1000231,17,222,44,,,,118,148,,,,,,49,100153711
2019_1,1000231,17,222,44,,,,118,148,,,,,,49,100153711
2019_2,1000230,44,986,28,,,,553,438,23,,,,,43,112380550
2019_1,1000230,44,986,28,,,,553,438,23,,,,,43,112380550
2019_2,1000229,17,140,160,46,,,59,159,128,,,,,54,122744564
2019_1,1000229,17,140,160,46,,,59,159,128,,,,,54,122744564
2019_2,1000228,62,735,220,,,,348,587,20,,,,,52,113901687
2019_1,1000228,62,735,220,,,,348,587,20,,,,,52,113901687
2019_2,1000227,15,177,136,,,,38,223,2,50,,,,54,147729756
2019_1,1000227,15,177,136,,,,38,223,2,50,,,,54,147729756
2019_2,1000226,52,752,400,148,,,232,569,275,224,,,,55,131525366
2019_1,1000226,52,752,400,148,,,232,569,275,224,,,,55,131525366
2019_2,1000225,8,110,20,,,,62,68,,,,,,54,117562946
2019_1,1000225,8,110,20,,,,62,68,,,,,,54,117562946
2019_2,1000224,63,834,162,6,,,164,837,1,,,,,50,126497794
2019_1,1000224,63,834,162,6,,,164,837,1,,,,,50,126497794
2019_2,1000223,23,619,64,2,,,362,321,2,,,,,49,130685933
2019_1,1000223,23,619,64,2,,,362,321,2,,,,,49,130685933
2019_2,1000222,23,316,44,,,,176,173,11,,,,,40,112217809
2019_1,1000222,23,316,44,,,,176,173,11,,,,,40,112217809
2019_2,1000221,71,574,76,14,2,,427,165,72,2,,,,40,99163561
2019_1,1000221,71,574,76,14,2,,427,165,72,2,,,,40,99163561
2019_2,1000220,3,84,,,,,8,76,,,,,,45,122333333
2019_1,1000220,3,84,,,,,8,76,,,,,,45,122333333
2019_2,1000219,28,226,18,,,,146,98,,,,,,38,89117659
2019_1,1000219,28,226,18,,,,146,98,,,,,,38,89117659
2019_2,1000218,17,146,6,,,,130,22,,,,,,36,69842157
2019_1,1000218,17,146,6,,,,130,22,,,,,,36,69842157
2019_2,1000217,17,300,568,284,,2,38,296,410,408,,2,,72,202454185
2019_1,1000217,17,300,568,284,,2,38,296,410,408,,2,,72,202454185
2019_2,1000216,5,50,6,2,,,12,34,12,,,,,59,168265022
2019_1,1000216,5,50,6,2,,,12,34,12,,,,,59,168265022
2019_2,1000215,9,132,36,2,,,18,150,2,,,,,56,152459007
2019_1,1000215,9,132,36,2,,,18,150,2,,,,,56,152459007
2019_2,1000214,21,348,154,48,8,,40,406,112,,,,,62,148595725
2019_1,1000214,21,348,154,48,8,,40,406,112,,,,,62,148595725
2019_2,1000213,33,751,533,38,,,390,375,415,142,,,,59,175576343
2019_1,1000213,33,751,533,38,,,390,375,415,142,,,,59,175576343
2019_2,1000212,35,406,356,34,,,97,376,323,,,,,59,172708895
2019_1,1000212,35,406,356,34,,,97,376,323,,,,,59,172708895
2019_2,1000211,20,191,24,,,,66,145,4,,,,,51,131570182
2019_1,1000211,20,191,24,,,,66,145,4,,,,,51,131570182
2019_2,1000210,10,141,19,2,2,,87,73,4,,,,,46,103287320
2019_1,1000210,10,141,19,2,2,,87,73,4,,,,,46,103287320
2019_2,1000209,2,20,4,,,,,20,4,,,,,59,157562500
2019_1,1000209,2,20,4,,,,,20,4,,,,,59,157562500
2019_2,1000208,11,164,38,8,,,88,104,14,4,,,,50,124396499
2019_1,1000208,11,164,38,8,,,88,104,14,4,,,,50,124396499
2019_2,1000207,11,93,8,2,,,68,32,3,,,,,52,97425253
2019_1,1000207,11,93,8,2,,,68,32,3,,,,,52,97425253
2019_2,1000206,7,57,5,,,,38,24,,,,,,45,85459524
2019_1,1000206,7,57,5,,,,38,24,,,,,,45,85459524
2019_2,1000205,4,32,22,,,,20,28,6,,,,,56,135368750
2019_1,1000205,4,32,22,,,,20,28,6,,,,,56,135368750
2019_2,1000204,7,69,27,2,,,14,82,2,,,,,59,151925595
2019_1,1000204,7,69,27,2,,,14,82,2,,,,,59,151925595
2019_2,1000203,6,78,22,,,,4,90,6,,,,,61,156382870
2019_1,1000203,6,78,22,,,,4,90,6,,,,,61,156382870
2019_2,1000202,26,239,588,,,,54,302,471,,,,,63,175230869
2019_1,1000202,26,239,588,,,,54,302,471,,,,,63,175230869
2019_2,1000201,16,257,308,,,,92,160,195,118,,,,55,161484419
2019_1,1000201,16,257,308,,,,92,160,195,118,,,,55,161484419
2019_2,1000200,6,78,24,,,,14,80,8,,,,,49,121666667
2019_1,1000200,6,78,24,,,,14,80,8,,,,,49,121666667
2019_2,1000199,15,196,82,34,,,20,252,40,,,,,63,154193762
2019_1,1000199,15,196,82,34,,,20,252,40,,,,,63,154193762
2019_2,1000198,5,38,292,,,,16,60,254,,,,,74,187717727
2019_1,1000198,5,38,292,,,,16,60,254,,,,,74,187717727
2019_2,1000197,11,243,118,,,,162,80,119,,,,,51,154474903
2019_1,1000197,11,243,118,,,,162,80,119,,,,,51,154474903
2019_2,1000196,4,86,18,,,,6,82,16,,,,,57,141518114
2019_1,1000196,4,86,18,,,,6,82,16,,,,,57,141518114
2019_2,1000195,5,53,56,36,,,41,18,86,,,,,64,162656374
2019_1,1000195,5,53,56,36,,,41,18,86,,,,,64,162656374
