기준_년_분기_코드,상권_코드,월_평균_소득_금액,소득_구간_코드,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,여가_지출_총금액,문화_지출_총금액,교육_지출_총금액,유흥_지출_총금액
2019_2,1000786,3262599,7,9199615843,2524103804,1073585392,616461184,1214639615,1416735985,312407554,272029622,1393619075,376033612
2019_2,1000785,2671032,6,11813020515,3027735507,1501817095,998359181,1400771566,1915828547,492263572,410940611,1536020860,529283576
2019_2,1000784,2463597,6,11210938138,3076717411,1383598613,893504114,1411194431,1744392460,399546546,391056803,1412336299,498591461
2019_2,1000783,3385327,7,9259805425,2536796592,1089751707,647081858,1215611949,1445468884,317929065,282093332,1339812112,385259926
2019_2,1000782,2863362,6,7988183546,2177774247,953101937,578810689,1043392391,1263437399,278434728,249367801,1105012551,338851803
2019_2,1000781,2861755,6,8898859287,2229858282,1163009069,713852836,1058963766,1331136827,363552026,325972931,1289794183,422719367
2019_2,1000780,2971629,6,7875268920,1939483000,1029943979,629553396,931397441,1195363917,331544476,282167260,1164934828,370880623
2019_2,1000779,3233752,7,3804619559,955097383,496520362,273369927,478911197,545380878,153763315,134756179,587741688,179078630
2019_2,1000778,3925395,8,3948642565,1040127044,505533371,291802786,507992337,572111188,156222481,138646324,555150927,181056107
2019_2,1000777,2485188,6,6015056972,1697372161,739544007,440568537,833592647,873700740,212266948,206556544,746044942,265410446
2019_2,1000776,2731042,6,7733619371,2169115820,930396854,587493458,1058743384,1178620527,276139727,254301254,950395830,328412517
2019_2,1000775,3523619,7,9440689921,2459380485,1133423453,713111382,1200275094,1548686949,342787513,292104610,1350834742,400085693
2019_2,1000774,3892855,8,6626205420,1652004513,804708048,476307568,804783199,1105153920,248056334,193843028,1057296654,284052156
2019_2,1000773,2727894,6,8534495527,2200364933,1040025197,647574268,1064574233,1419105297,324044249,265918657,1211052183,361836510
2019_2,1000772,2907042,6,10220852394,2594590690,1251929228,778339613,1266951645,1726700508,401572442,312769018,1454309309,433689941
2019_2,1000771,2715411,6,6073807344,1561558458,740685052,455228172,760032162,1019256729,230460575,186575208,861655243,258355745
2019_2,1000770,2700444,6,7498569472,1925593458,914636872,569642849,930921492,1254193957,285577622,232343179,1066691307,318968736
2019_2,1000769,2845837,6,7698457979,1919585226,927077751,555153389,960942387,1319078364,286497866,226564226,1182568971,320989799
2019_2,1000768,3192822,7,8265385430,2272063419,993095813,610401517,1088950714,1307405720,290378761,261552287,1087855324,353681875
2019_2,1000767,2592839,6,10944661993,2915685525,1308277691,804006341,1429386837,1787023586,388860114,338992830,1515160863,457268206
2019_2,1000766,2584926,6,8425621584,2264677149,1013672077,625857514,1113239875,1376219176,306459684,263358901,1108929961,353207247
2019_2,1000765,3825495,8,3544659966,966931647,433375934,272952357,469131487,557040228,130389180,116556481,444907083,153375569
2019_2,1000764,4240409,8,2351316875,617009881,301270101,178082747,304208856,342022568,93665884,82657042,324639636,107760160
2019_2,1000763,4286738,8,3952998138,1036716030,482632174,305301415,521400951,671176760,147550218,121381102,494924643,171914845
2019_2,1000762,4373207,8,6511574655,1718194312,786326023,485255565,845297517,1079279140,237023303,200978383,883166004,276054408
2019_2,1000761,3852723,8,13089954036,3085096046,1631756892,973114602,1547299180,2215892049,503699991,407149863,2145076916,580868497
2019_2,1000760,3397684,7,7527375818,1859079430,946180294,543681371,921389567,1186861486,287474091,243841386,1201203460,337664733
2019_2,1000759,3674159,7,9443075682,2256441576,1187402097,720906592,1128080751,1566896245,376727700,300942293,1484900199,420778229
2019_2,1000758,3558187,7,9207707941,2228386227,1147780207,712858836,1119087813,1568098778,364511969,287624680,1372761883,406597548
2019_2,1000757,2768465,6,10592812471,2798024055,1281925103,806202732,1379107330,1740366541,401126433,328383261,1411795534,445881482
2019_2,1000756,2945228,6,9303108852,2447587694,1141101952,710263708,1175765854,1517819091,345583488,300583386,1260067001,404336678
2019_2,1000755,3470663,7,5915536768,1588838666,724460805,458216411,746697622,971054473,206021301,196275136,761508734,262463620
2019_2,1000754,3174272,7,5573258007,1417449972,682832843,417243524,693684137,928513191,227204406,167301803,805292484,233735647
2019_2,1000753,3250574,7,6777613740,1855864187,814932027,504998697,893363287,1098016372,234646300,216797979,868027105,290967786
2019_2,1000752,2792002,6,8385881469,2307734471,1025933709,660356660,1078981596,1352614004,292222772,285503055,1012162718,370372484
2019_2,1000751,3952793,8,7476458484,1979484599,896937788,543269542,974684400,1251115666,257688149,228289415,1023839025,321149900
2019_2,1000750,4388386,8,9136066552,2368620697,1104694762,663991153,1188058680,1569446739,320643647,270507221,1251001290,399102363
2019_2,1000749,2785935,6,10017596744,2705724645,1212886758,763167135,1288965006,1639641570,350204396,327003191,1297858989,432145054
2019_2,1000748,2801883,6,11801811654,3094057394,1420670720,860739789,1510460797,1959044269,427938719,361531834,1670388209,496979923
2019_2,1000747,2941287,6,8091992588,2159948105,964912951,582134100,1045652420,1315722375,285273826,248868386,1152201617,337278808
2019_2,1000746,3480830,7,10867496548,2719151500,1363012174,792410650,1354824930,1742057777,423122535,343681508,1641392786,487842688
2019_2,1000745,3834319,8,6342238333,1537975478,805698763,454883831,772540256,984568984,243564738,209709535,1041855911,291440837
2019_2,1000744,3364524,7,6218543906,1686356814,760609420,450500292,826576795,953027270,223749437,200220540,846078706,271424632
2019_2,1000743,2888665,6,9625907076,2581683672,1193504360,775206626,1209594540,1588233517,357163985,325334293,1166746837,428439246
2019_2,1000742,4159606,8,8992692537,2360776253,1075221716,647464383,1168895083,1490700004,309757062,269657772,1285531306,384688958
2019_2,1000741,4037101,8,9396175373,2487468075,1121100467,671752219,1227338740,1551366605,321651247,283482173,1331859622,400156225
2019_2,1000740,3794375,8,7471056575,2025419482,889592620,537487754,986654264,1212904399,255017469,231596972,1016543901,315839714
2019_2,1000739,3429739,7,8842407625,2315375988,1077440477,681467386,1101909551,1453202754,327870123,283980619,1222846559,378314168
2019_2,1000738,2836115,6,8626130396,2166591761,1057781041,654942219,1070747399,1466357563,336932322,262726668,1243011806,367039617
2019_2,1000737,2902481,6,9201492319,2311731594,1120688172,685057491,1136447195,1546008544,348016701,277578038,1384543799,391420785
2019_2,1000736,2503575,6,7937424676,2210262365,969312425,588015813,1081398967,1203213881,288785245,262471040,992008493,341956447
2019_2,1000735,2621334,6,13525863655,3428908429,1646600673,997243580,1716333935,2324298697,510927879,405360282,1922407408,573782772
2019_2,1000734,2770419,6,9298010825,2355686172,1138136164,699615662,1159761792,1592522630,356252120,283947553,1314839335,397249397
2019_2,1000733,2699579,6,11213510849,2858940834,1365736078,836736660,1424465301,1915773650,426435919,340419639,1570075938,474926830
2019_2,1000732,2437457,5,7407013525,2116744460,879550843,529636597,1011037684,1137530389,251210185,233969263,933349356,313984748
2019_2,1000731,2825474,6,6637828646,1838485610,802529906,499511851,883009154,1012075339,236967170,218628354,860910812,285710450
2019_2,1000730,2865161,6,6270034758,1753106848,764484741,473210504,844294326,935645841,223736745,211615436,789593526,274346791
2019_2,1000729,3056798,7,6156920447,1651280017,757277400,486505637,776731911,979531496,234111413,202274433,799218650,269989490
2019_2,1000728,3591621,7,7257941285,1942883095,910432237,585226197,936585249,1215455042,302113715,233112583,812283097,319850070
2019_2,1000727,3444511,7,8154688671,2222111208,985926328,621747629,1067591039,1319060185,302501400,257700811,1031017777,347032294
2019_2,1000726,3540854,7,7146373564,1965787806,855741146,535442084,946456593,1135267633,259785136,224453647,923925324,299514195
2019_2,1000725,3160688,7,4227960148,1131670331,517619719,327631074,536230863,639308162,156669347,143961639,591210614,183658399
2019_2,1000724,3604297,7,9096656924,2433855615,1089620670,647229736,1187282492,1462831551,314595936,272387572,1297948212,390905140
2019_2,1000723,2995996,7,3449245479,889536450,418205698,255722668,434862699,566073029,130691687,104492847,504720540,144939861
2019_2,1000722,2765198,6,4506581592,1220242848,541849196,328021777,592543089,721062654,163832521,139893614,611376880,187759013
2019_2,1000721,3709130,7,3447437266,909404523,413169675,246206656,425543649,545556497,121774308,106185152,534621658,144975148
2019_2,1000720,3619030,7,4112748551,1068347126,498870689,308645786,494608922,657742253,150760145,130425943,627984381,175363306
2019_2,1000719,3543456,7,6854903900,1765205138,835722844,519204001,819678625,1105130712,254593029,215882355,1042944950,296542246
2019_2,1000718,2665577,6,6659369809,1915151952,795466636,484641445,921102971,1031930602,225458655,211224334,788822527,285570687
2019_2,1000717,3018109,7,6152079929,1803421720,715037334,433443997,884149482,917209184,208120499,189244157,753661102,247792454
2019_2,1000716,2596450,6,7722137994,2315574500,902424788,541958957,1127695061,1143701687,250269329,242634061,877564565,320315046
2019_2,1000715,2754716,6,6094676386,1789449915,714461573,446149209,871954958,915948227,213400082,193348505,703489644,246474273
2019_2,1000714,2544760,6,6207578565,1852034380,718409801,421899710,906478578,904317708,204740496,192042223,760616236,247039433
2019_2,1000713,3269486,7,5100379559,1441048796,609099842,391297823,696446053,784360678,197437437,163230300,611016870,206441760
2019_2,1000712,3497514,7,5142521844,1451961952,608512364,379772054,700289563,787024026,194170228,162670852,654683887,203436918
2019_2,1000711,3343625,7,5371863644,1523748869,636910148,409160336,739041469,815977747,208001685,170807248,654691370,213524772
2019_2,1000710,3236051,7,5025663952,1290622356,620763143,405471174,589831545,812560457,195552359,165820011,727097342,217945565
2019_2,1000709,2866379,6,7097492673,1995238170,838797391,487082263,979697844,1096398767,246590900,212791845,949291476,291604017
2019_2,1000708,2380440,5,7204130000,1973490947,862177709,526841150,968231956,1156431531,266978023,220789377,931981472,297207835
2019_2,1000707,2702129,6,8854463036,2378127829,1065470166,660097566,1150944422,1437156755,334216608,273063681,1187923622,367462387
2019_2,1000706,2725114,6,6328152553,1838974663,759706891,464139354,890325283,936378025,216620350,208892704,741650010,271465273
2019_2,1000705,2702402,6,5651171443,1674924183,669038210,405446447,813705831,846292098,186058931,180920798,635564517,239220428
2019_2,1000704,3180009,7,8707333346,2529445452,1025241604,611827930,1210855419,1313450513,287943843,274371317,1089333503,364863765
2019_2,1000703,3150500,7,8057005923,2287619072,964341729,586688648,1106105011,1267820745,279506976,253885877,969241925,341795940
2019_2,1000702,3049848,7,8244012825,2208985182,1003450458,615346506,1070921469,1334851948,327620288,254730531,1084474194,343632249
2019_2,1000701,2324365,5,5720866903,1718356033,663494731,397771112,842391296,831159187,194594598,179198686,666955881,226945379
2019_2,1000700,3774844,8,4989862671,1356573865,587101371,352600937,668190925,793648412,180478150,148931318,700984288,201353405
2019_2,1000699,3314353,7,9145320445,2614752070,1082716446,645820247,1249844989,1404089810,303415009,287603784,1169963625,387114465
2019_2,1000698,3010895,7,8326689691,2325024389,988590839,583517579,1145175093,1309005968,291030592,251955594,1085671393,346718244
2019_2,1000697,2953301,6,4836762409,1352564350,577818616,342948518,663830880,774497592,168444021,148957710,604135677,203565045
2019_2,1000696,2609150,6,6244431064,1749530155,742123037,434417594,846081253,978482154,215063056,190830153,827971357,259932305
2019_2,1000695,2397401,5,6097330185,1687927649,721907219,448631480,826278793,947276337,225971810,187681675,805460972,246194250
2019_2,1000694,2689159,6,7656562668,1856311664,929892732,610701568,911516726,1284525963,331867389,225249293,1197905871,308591462
2019_2,1000693,2707301,6,8102558651,2172926113,973790670,593533286,1062474225,1315106571,305160541,245979999,1099374421,334212825
2019_2,1000692,2697200,6,7165256855,2096548687,839337888,496374362,1032175831,1071360506,248116800,220154777,873334628,287853376
2019_2,1000691,4126162,8,6575558348,1653447980,823568092,546430062,799003962,1126213593,250492278,215443743,858902790,302055848
2019_2,1000690,4205549,8,8270969976,2092452725,1004678994,624316170,1003662832,1405676715,300978216,253957284,1225157629,360089411
2019_2,1000689,4030329,8,7763743894,1971829936,946729206,593357972,942690173,1314222289,285154800,239700403,1129414939,340644176
2019_2,1000688,3632961,7,4388592406,1160649860,530000118,335845605,552282832,712995126,164399637,136455752,608985024,186978452
2019_2,1000687,3605780,7,6547813874,1662089533,828415949,583723958,779528187,1099609003,296201398,217022075,793644880,287578891
2019_2,1000686,4021057,8,3222609338,862841051,387002148,229655447,415620718,517726229,113866787,98184819,459121095,138591044
2019_2,1000685,3702358,7,3036243385,822568194,363834713,226854056,402352860,491784480,111932732,95548218,395273149,126094983
2019_2,1000684,3830099,8,4106630464,1111885166,483912361,291737101,556101518,666935692,146553300,123171353,558474580,167859393
2019_2,1000683,2595913,6,5400282213,1646239417,627041343,395151950,796879852,777351270,182512764,175096682,583309026,216699909
2019_2,1000682,2244499,5,9600141633,2675426126,1145552169,695280791,1330079867,1517644573,343832905,297537143,1194038490,400749569
2019_2,1000681,2281207,5,10241988752,2946399486,1203650024,722440634,1466030909,1580881010,342066055,318908091,1237343601,424268942
2019_2,1000680,2958311,6,11415260932,3210946145,1341789931,798820761,1577533175,1762601940,395364999,348865082,1512189821,467149078
2019_2,1000679,3243048,7,4984480322,1317638301,594558578,353111066,641417370,799690119,186505102,147193442,740151807,204214537
2019_2,1000678,2327952,5,8619956970,2490034945,1003863257,609450681,1236293364,1300334374,293454675,267179013,1072173334,347173327
2019_2,1000677,2527520,6,4165486266,1090698915,508528861,308135458,554108712,684673782,176750263,122495121,549075490,171019664
2019_2,1000676,2486493,6,4401023950,1144079593,540603924,328506883,585120944,730448217,192256488,129294580,570503556,180209765
2019_2,1000675,2524366,6,8611729470,2262198445,1084751356,684147030,1078881250,1418446571,353970818,280820829,1065859108,382654063
2019_2,1000674,2444698,6,10527101179,2816734222,1295912906,792487303,1386067474,1739152122,419841819,324055953,1301040034,451809346
2019_2,1000673,2466723,6,9391911599,2407467071,1187974221,747314264,1152594819,1564133650,397581829,302408578,1216379027,416058140
2019_2,1000672,2349042,5,6306018268,1660476487,781115653,469118210,817459908,1026062229,246811494,198199502,831619917,275154868
2019_2,1000671,2232270,5,6682557916,1941105910,792873104,477436691,964065441,1025212139,237213507,209652906,759036820,275961398
2019_2,1000670,2391299,5,4815384320,1357521723,593229128,379858178,657117861,765107120,202520603,155082806,501009326,203937575
2019_2,1000669,2597096,6,5211130842,1272783235,656043265,417860379,609668344,878917933,232038284,163871440,757678646,222269316
2019_2,1000668,2693777,6,6383750046,1551607224,808864613,521122739,739615447,1083163484,294271773,200306489,912038844,272759433
2019_2,1000667,2716173,6,10032258155,2702847765,1222367589,738190814,1357205969,1669896172,383318893,302307000,1226092458,430031495
2019_2,1000666,2234058,5,6144217055,1759779460,733583443,440142885,881955487,966627092,221999042,189377631,694261465,256490550
