기준_년_분기_코드,상권_코드,아파트_단지_수,아파트_면적_66_제곱미터_미만_세대_수,아파트_면적_66_제곱미터_세대_수,아파트_면적_99_제곱미터_세대_수,아파트_면적_132_제곱미터_세대_수,아파트_면적_165_제곱미터_세대_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,아파트_평균_면적,아파트_평균_시가
2019_1,1000024,246,2825,497,22,10,4,1266,1729,355,8,0,0,0,49,111323721
2019_1,1000025,254,2805,2287,791,0,2,1112,1252,625,1408,1066,422,0,50,123590286
2019_1,1000026,109,659,844,300,224,452,190,567,554,402,157,229,380,125,387585412
2019_1,1000027,209,2235,953,239,224,26,416,1738,713,148,96,114,452,62,182116053
2019_1,1000028,36,828,470,166,44,4,112,741,96,20,59,286,198,63,241992983
2019_1,1000029,39,1768,2447,734,44,0,84,614,357,1384,1541,787,226,67,300016675
2019_1,1000030,99,1402,785,172,60,12,346,1030,515,348,24,58,110,59,180969726
2019_1,1000031,93,1707,4012,1358,270,2,83,441,1297,2736,1417,1135,240,79,319298259
2019_1,1000816,64,1234,2152,73,0,0,559,811,1648,441,0,0,0,62,139789620
2019_1,1000815,195,3575,440,6,4,0,1837,1916,268,2,2,0,0,45,121525921
2019_1,1000814,164,1551,2484,742,257,12,489,883,1011,612,986,558,507,74,266387589
2019_1,1000813,143,1934,416,34,2,0,1362,874,122,28,0,0,0,52,95932633
2019_1,1000812,235,4048,2606,1162,12,0,808,2100,2050,2361,509,0,0,60,164936546
2019_1,1000811,333,4027,3222,70,6,4,1509,4001,843,974,2,0,0,57,133946033
2019_1,1000810,218,3117,794,529,4,0,1828,2052,134,430,0,0,0,55,103715827
2019_1,1000809,305,5108,663,30,8,0,2532,2957,174,146,0,0,0,51,114506871
2019_1,1000808,416,7117,613,8,10,2,4293,3409,46,2,0,0,0,50,104454027
2019_1,1000807,210,4432,2008,342,2,0,1070,3512,1740,418,44,0,0,54,133138174
2019_1,1000806,62,1014,1311,4,0,0,690,482,1157,0,0,0,0,55,117516002
2019_1,1000805,117,1554,1836,12,0,0,867,1237,1296,2,0,0,0,58,123132475
2019_1,1000804,184,2405,2260,127,30,24,1083,1939,583,1179,38,24,0,56,134667377
2019_1,1000803,238,2096,2605,350,214,16,567,1659,1321,1104,590,38,2,68,204430726
2019_1,1000802,184,2302,1451,194,189,4,810,1307,968,469,480,106,0,61,195357419
2019_1,1000801,388,4053,3050,233,145,12,1173,3514,1932,642,230,2,0,61,172364166
2019_1,1000800,277,3233,1340,93,206,0,1266,2535,687,252,132,0,0,56,129838869
2019_1,1000799,103,1238,510,155,4,0,482,925,353,103,44,0,0,57,146124320
2019_1,1000798,160,2085,570,18,7,0,850,1688,135,7,0,0,0,51,124821297
2019_1,1000797,184,2314,765,22,7,0,561,2410,132,5,0,0,0,54,135021549
2019_1,1000796,174,2480,744,24,5,0,912,2149,191,1,0,0,0,52,133573058
2019_1,1000795,159,2962,2479,840,526,0,627,2249,1047,1758,736,390,0,58,180528671
2019_1,1000794,115,2700,1821,596,0,0,546,1656,1467,1448,0,0,0,65,152599705
2019_1,1000793,314,5367,1730,240,6,0,2114,3660,1197,328,44,0,0,54,121394213
2019_1,1000792,130,1893,520,26,3,0,802,1490,149,1,0,0,0,52,132753279
2019_1,1000791,269,5019,922,6,2,0,2319,2764,722,144,0,0,0,49,115954919
2019_1,1000790,209,3279,920,164,2,0,1233,2123,857,152,0,0,0,51,119246902
2019_1,1000789,149,2352,596,172,0,0,986,1394,588,152,0,0,0,51,115863334
2019_1,1000788,245,3120,1188,108,190,0,1098,2467,602,261,178,0,0,56,129297912
2019_1,1000787,348,5066,3287,783,4,0,1986,2915,1469,2619,151,0,0,55,127472053
2019_1,1000786,157,4042,4167,1971,2,0,337,1059,3565,4598,623,0,0,64,200541593
2019_1,1000785,162,2696,796,52,26,323,1147,1633,580,174,38,243,78,51,133443442
2019_1,1000784,199,2951,927,18,4,2,1026,2391,483,0,2,0,0,52,133428315
2019_1,1000783,119,4267,4779,1415,0,0,291,715,3316,5687,452,0,0,66,219832525
2019_1,1000782,139,3203,3661,1241,0,0,569,1005,2192,3851,488,0,0,62,183170735
2019_1,1000781,131,2656,1071,252,10,0,719,1774,957,400,137,2,0,58,163602175
2019_1,1000780,119,2172,1255,395,14,2,580,1337,1161,544,214,2,0,63,177346011
2019_1,1000779,71,974,614,349,44,28,69,506,715,312,329,60,18,70,227833363
2019_1,1000778,67,839,595,350,43,26,124,434,586,302,329,60,18,70,224298059
2019_1,1000777,114,1167,605,15,0,0,228,897,464,182,12,4,0,58,202013250
2019_1,1000776,164,1721,1260,213,2,0,266,1338,668,191,402,331,0,57,199253252
2019_1,1000775,204,2984,4180,2464,464,0,983,1335,441,3304,3280,715,34,61,215214692
2019_1,1000774,67,3153,4451,156,246,0,200,774,2265,2223,2346,198,0,69,272369337
2019_1,1000773,202,2921,1755,22,2,4,863,2721,738,374,6,0,2,59,148857784
2019_1,1000772,253,3536,3352,198,186,6,1239,3296,757,1406,272,308,0,60,155703854
2019_1,1000771,144,2044,1329,22,4,4,475,2090,458,378,2,0,0,59,144989374
2019_1,1000770,167,2808,1435,78,124,4,853,2470,456,358,128,184,0,56,144118453
2019_1,1000769,264,3469,1632,303,4,0,735,3414,423,600,213,23,0,56,150020089
2019_1,1000768,130,2004,2247,786,740,0,790,937,1213,1385,1098,354,0,58,161313476
2019_1,1000767,327,3914,1847,288,214,0,1200,3501,231,686,453,144,48,55,145529186
2019_1,1000766,243,2765,1460,206,14,0,1017,2469,268,220,471,0,0,57,146240001
2019_1,1000765,30,721,1103,292,0,0,11,304,448,115,348,788,102,66,312748517
2019_1,1000764,22,396,547,217,28,0,11,219,275,120,511,52,0,74,279177250
2019_1,1000763,38,641,1960,966,120,0,11,204,428,292,1092,1272,388,78,385249819
2019_1,1000762,107,2480,3066,762,2,2,355,517,1540,540,896,2016,448,65,312350048
2019_1,1000761,218,3100,6381,1719,50,56,854,2139,935,1565,2824,2209,780,65,238910854
2019_1,1000760,97,1759,2492,1244,0,0,526,900,1361,2140,467,101,0,63,193378620
2019_1,1000759,255,3404,2927,396,212,3,1243,2628,940,664,1322,145,0,58,167583527
2019_1,1000758,225,2895,3566,939,90,56,1025,2043,745,741,2144,768,80,61,192030955
2019_1,1000757,281,3674,2603,485,30,0,1057,2662,573,828,1341,331,0,58,174127374
2019_1,1000756,290,3855,2732,808,10,4,952,2576,1474,931,754,522,200,55,157850729
2019_1,1000755,145,1706,966,47,10,0,226,1019,537,106,13,17,811,53,215070097
2019_1,1000754,158,3298,2095,807,2,2,470,1426,1597,1903,504,104,200,56,173201241
2019_1,1000753,94,2500,1213,1132,20,0,387,531,1046,1445,1312,144,0,57,189267175
2019_1,1000752,211,2682,772,28,12,0,547,2192,698,55,2,0,0,51,158149398
2019_1,1000032,64,1084,1606,398,60,2,102,703,517,328,451,751,298,69,268215352
2019_1,1000033,47,784,626,56,2,2,164,582,460,258,4,2,0,56,165264480
2019_1,1000034,158,2839,2011,917,64,6,366,1304,1181,1258,1368,300,60,64,201620794
2019_1,1000035,318,4345,1379,1354,221,72,1670,2551,463,783,1086,798,20,64,160177258
2019_1,1000036,234,2712,1039,138,64,138,975,2043,562,133,224,16,138,65,172040822
2019_1,1000037,139,1486,621,93,41,123,396,1201,528,75,16,2,146,65,210666402
2019_1,1000038,136,2335,1658,894,7,30,447,1426,873,580,1208,378,12,65,198275239
2019_1,1000040,1,30,22,26,0,0,0,30,22,26,0,0,0,85,247076923
2019_1,1000041,100,1073,466,79,41,119,332,830,390,66,12,2,146,68,226662217
2019_1,1000042,133,1370,1153,197,98,104,390,1064,558,196,244,190,280,67,221395844
2019_1,1000043,78,2184,2967,1563,62,0,173,264,876,2287,1931,947,298,75,312892159
2019_1,1000044,25,998,305,24,3,13,121,1078,111,32,1,0,0,73,176315991
2019_1,1000045,17,860,277,22,2,0,81,974,86,20,0,0,0,62,163129638
2019_1,1000046,103,2440,190,17,5,2,1325,1150,166,11,2,0,0,41,106493244
2019_1,1000047,63,1111,285,47,9,57,458,670,285,34,4,0,58,60,203198685
2019_1,1000048,25,1025,284,20,3,13,120,1083,127,14,1,0,0,68,174175610
2019_1,1000049,78,2066,2194,722,120,4,139,960,1225,1892,650,236,4,71,250390885
2019_1,1000050,86,679,394,100,332,2,2,35,186,366,398,192,328,57,376735673
2019_1,1000051,75,502,224,499,434,340,0,56,231,396,164,224,928,83,403127644
2019_1,1000052,69,502,248,112,112,76,4,78,204,412,184,104,64,83,364817912
2019_1,1000053,99,512,261,185,230,180,62,182,228,351,226,165,154,96,368324655
2019_1,1000054,164,1006,730,261,402,226,79,429,426,574,410,311,396,88,346736972
2019_1,1000055,257,2260,852,451,313,398,66,244,1201,1062,436,427,838,59,347519471
2019_1,1000056,238,2001,1575,211,141,126,143,1011,1767,779,162,54,138,69,261426233
2019_1,1000057,233,2306,1529,280,178,46,489,1675,1208,336,395,126,110,61,201036874
2019_1,1000751,86,2866,3150,2300,2,0,213,359,1298,2369,3743,336,0,69,269672248
2019_1,1000750,176,3460,5012,3230,308,0,352,982,1450,3453,5061,656,56,68,240795250
2019_1,1000749,298,3785,1373,88,10,0,645,3174,1022,297,118,0,0,52,158740983
2019_1,1000748,383,4603,3184,399,26,6,916,3361,1865,883,565,428,200,55,167550756
2019_1,1000747,267,3207,2215,310,4,4,755,2088,1109,594,472,522,200,53,161179850
2019_1,1000746,153,4021,6618,6640,8,3,449,1394,2632,9276,3535,4,0,67,220531438
2019_1,1000745,72,2487,2889,1308,8,3,211,728,1703,2141,1272,332,308,71,251957621
2019_1,1000744,104,1701,2268,146,246,0,106,703,1531,1245,576,200,0,63,221790912
2019_1,1000743,254,3180,1323,43,102,0,662,2477,1249,149,96,0,15,55,171378406
2019_1,1000742,193,3363,3397,2032,352,0,283,1115,1284,2888,1410,509,1655,65,272435589
2019_1,1000741,156,4484,2636,2322,338,0,321,1011,1899,3282,1450,196,1621,65,263757396
2019_1,1000740,96,4502,1882,2212,16,0,369,637,2107,3469,2028,2,0,62,221806731
2019_1,1000739,163,3022,1137,40,256,0,496,1722,817,88,109,23,1200,50,204139104
2019_1,1000738,254,2375,2375,255,18,4,909,2872,633,163,446,0,4,64,162836476
2019_1,1000737,194,2162,2292,56,608,158,605,2004,793,668,454,312,440,65,171050346
2019_1,1000736,165,1781,851,273,4,0,206,1336,1015,152,198,2,0,57,191758471
2019_1,1000735,444,5274,3862,200,186,2,1442,5663,842,999,270,308,0,58,144776166
2019_1,1000734,271,3288,2965,153,184,4,1071,3420,570,953,272,308,0,59,155552191
2019_1,1000733,360,4305,2556,221,78,2,1388,4219,519,427,549,60,0,59,153274432
2019_1,1000732,119,1851,3196,14,0,0,601,864,306,3290,0,0,0,56,165737916
2019_1,1000731,71,1495,1454,21,1,0,369,885,293,916,508,0,0,55,155525470
2019_1,1000730,71,1170,1537,23,1,0,341,853,608,929,0,0,0,56,151240978
2019_1,1000729,151,2696,1764,334,0,0,1211,1105,1263,1215,0,0,0,55,140839263
2019_1,1000728,47,1544,1622,730,88,0,302,513,981,1312,828,48,0,61,237961270
2019_1,1000727,58,2284,2170,728,88,0,288,259,1793,1768,1114,48,0,61,254872590
2019_1,1000726,47,1924,2326,432,88,0,220,647,1225,1778,852,48,0,59,243862937
2019_1,1000725,49,1333,698,210,0,0,198,598,774,483,188,0,0,55,174266039
2019_1,1000724,91,3359,4092,93,811,382,377,473,2043,3350,1518,348,628,70,243865478
2019_1,1000723,42,633,761,8,210,4,149,392,385,544,144,0,2,64,193569712
2019_1,1000722,68,910,737,18,210,2,156,619,508,448,144,0,2,58,167369797
2019_1,1000721,47,2004,1926,146,36,0,68,311,2137,1596,0,0,0,61,207371740
2019_1,1000720,58,2342,1677,40,38,0,305,467,1787,1518,20,0,0,50,170530245
2019_1,1000719,72,2489,2893,280,158,0,553,500,2243,2118,86,320,0,56,197008035
2019_1,1000718,170,2060,1577,170,0,0,625,1354,922,906,0,0,0,55,134711698
2019_1,1000717,109,2254,1045,597,45,12,183,1588,782,1216,184,0,0,81,180616935
2019_1,1000716,125,2622,1765,375,41,12,250,1854,879,1696,136,0,0,77,177554523
2019_1,1000715,74,684,562,6,0,0,214,634,404,0,0,0,0,52,135047488
2019_1,1000714,63,1325,1264,106,0,0,222,567,1364,542,0,0,0,57,165333664
2019_1,1000713,33,1187,1052,72,0,0,190,390,994,737,0,0,0,62,202612604
2019_1,1000712,40,2507,1268,240,0,0,190,716,2088,981,40,0,0,65,218609516
2019_1,1000711,32,1315,821,110,0,0,186,378,1086,596,0,0,0,60,198449592
2019_1,1000710,62,1860,1199,72,2,0,597,569,1071,854,42,0,0,46,151848027
2019_1,1000709,82,2141,2669,252,76,0,392,602,2183,1791,170,0,0,60,180392795
2019_1,1000708,102,1560,647,74,0,0,812,848,542,79,0,0,0,51,112905399
2019_1,1000707,148,3128,1809,304,0,0,1006,1530,1790,915,0,0,0,54,121609914
2019_1,1000706,70,842,1471,23,1,0,366,577,382,1012,0,0,0,56,149554178
2019_1,1000705,70,1386,1659,82,0,0,210,915,722,1280,0,0,0,58,163499576
2019_1,1000704,102,1280,4617,10,0,0,283,638,786,3986,214,0,0,60,193793002
2019_1,1000703,91,3040,3211,180,454,0,265,1371,2471,1832,844,102,0,62,174920023
2019_1,1000702,98,2806,1400,162,180,0,952,1618,931,711,248,88,0,55,141301578
2019_1,1000701,110,1596,1073,10,4,0,660,956,953,114,0,0,0,54,129181602
2019_1,1000700,27,662,1888,586,374,92,0,96,976,1078,588,796,68,97,392007887
2019_1,1000699,105,2159,5545,172,164,0,341,662,1501,4352,968,216,0,61,210393913
2019_1,1000698,103,1805,2418,800,456,0,505,780,1697,1453,870,174,0,60,163127357
2019_1,1000697,65,993,677,318,348,0,444,514,263,470,483,162,0,52,144119965
2019_1,1000696,138,3722,3177,7,178,0,672,1409,3853,1036,114,0,0,56,133969114
2019_1,1000695,123,2148,901,11,4,0,881,1213,970,0,0,0,0,52,124344078
2019_1,1000694,104,2967,1778,4,4,0,1242,1605,1904,2,0,0,0,49,117400592
2019_1,1000693,173,3294,2116,120,2,0,1615,1382,2279,256,0,0,0,51,108287555
2019_1,1000692,94,1854,1584,192,0,0,527,959,1607,493,44,0,0,54,144935986
2019_1,1000691,79,1790,1917,1458,942,0,501,643,396,971,712,1480,1404,73,327493199
2019_1,1000690,72,2906,3867,1038,364,12,80,122,1836,3081,2430,450,188,76,325698849
2019_1,1000689,69,1993,5159,858,248,0,88,122,1467,3737,2040,716,88,75,312760871
2019_1,1000688,36,701,2617,168,8,0,78,92,493,2579,244,8,0,67,251529031
2019_1,1000687,41,1440,708,6,4,2,680,980,304,196,0,0,0,50,152397522
2019_1,1000058,53,1034,2943,946,178,0,145,592,156,757,1199,1490,762,70,364224360
2019_1,1000059,184,1361,872,146,248,110,6,69,419,739,808,330,366,67,404135336
2019_1,1000060,321,3010,678,26,10,50,370,2080,727,75,268,192,62,52,185713657
2019_1,1000061,325,3089,676,97,40,24,383,2135,1178,159,45,16,10,54,182633445
2019_1,1000062,352,2628,1325,586,273,124,6,140,1539,1446,594,615,596,58,339922403
2019_1,1000063,164,857,877,620,279,334,14,106,465,721,447,430,784,81,404030200
2019_1,1000064,227,1525,647,476,276,392,4,106,949,790,314,263,890,59,340830247
2019_1,1000065,93,2269,1972,681,122,4,170,368,1169,1745,1252,282,62,65,273283181
2019_1,1000066,140,1417,1581,703,8,0,218,757,867,742,857,268,0,60,222636533
2019_1,1000067,129,1583,1165,294,178,0,163,858,705,215,337,412,530,58,231476088
2019_1,1000068,83,980,818,172,136,20,267,546,446,428,323,24,92,64,227042998
2019_1,1000069,91,2914,2112,562,8,3,10,412,613,806,1761,1378,619,65,334904422
2019_1,1000070,178,1031,665,281,300,386,38,348,485,757,383,244,408,93,381958959
2019_1,1000071,146,757,1011,270,363,386,68,306,366,670,409,314,654,93,410999287
2019_1,1000072,247,2136,798,302,107,318,4,126,1213,971,428,289,630,51,326465754
2019_1,1000073,141,1597,579,218,50,22,434,998,763,171,70,20,10,61,196345070
2019_1,1000074,278,2551,1055,144,52,16,289,2140,1141,185,49,14,0,61,186357792
2019_1,1000075,410,4058,1322,178,64,18,640,3188,1440,257,97,18,0,57,178040680
2019_1,1000076,265,2571,832,36,4,0,480,1874,783,255,49,2,0,52,174872336
2019_1,1000077,237,2185,1492,180,141,180,90,989,1756,935,152,56,200,70,264849242
2019_1,1000078,21,224,444,24,78,27,0,160,58,28,378,46,127,57,331373132
2019_1,1000079,31,543,686,234,0,0,0,349,92,204,192,456,170,51,313888334
2019_1,1000080,31,549,574,234,0,0,0,355,92,92,192,456,170,48,308065754
2019_1,1000081,31,549,574,234,0,0,0,355,92,92,192,456,170,48,308065754
2019_1,1000082,62,1323,1645,232,78,97,2,264,272,439,1406,799,193,65,335060731
2019_1,1000083,34,310,174,12,4,0,8,92,190,182,22,4,2,62,284244353
2019_1,1000084,114,913,322,187,310,1321,127,267,212,336,155,126,1830,158,1318357460
2019_1,1000085,244,1794,1192,221,371,222,173,802,780,552,592,439,462,77,307079990
2019_1,1000086,190,3044,2625,1212,10,0,380,895,1032,1923,1861,708,92,61,233708581
2019_1,1000087,360,3210,1761,251,173,188,319,1965,2085,802,154,62,196,64,223624608
2019_1,1000088,269,3413,3939,1288,26,0,307,936,972,2601,2576,1042,232,69,223339977
2019_1,1000089,223,4300,2470,755,0,0,647,1411,704,1449,2300,814,200,53,176669501
2019_1,1000090,245,4269,2551,1101,4,4,922,1376,1490,2207,1778,156,0,57,166419398
2019_1,1000091,69,1129,1274,284,268,10,10,182,533,590,982,130,538,62,337995297
2019_1,1000092,80,1536,1060,274,266,10,191,365,586,910,410,120,564,58,244076022
2019_1,1000093,50,1255,1697,381,0,0,351,428,768,1626,160,0,0,57,186603804
2019_1,1000094,59,1345,2300,73,155,5,142,515,1477,1676,68,0,0,71,237247403
2019_1,1000095,101,2440,1985,78,15,5,549,1294,1624,1056,0,0,0,57,173301468
2019_1,1000096,72,1662,989,312,0,0,683,616,588,256,580,240,0,49,150181369
2019_1,1000686,26,695,2562,200,0,0,102,51,280,2340,396,288,0,73,318038128
2019_1,1000685,21,710,832,252,62,0,20,346,484,240,532,234,0,71,238548034
2019_1,1000684,26,888,1970,224,196,0,0,42,884,890,754,538,170,84,368331950
2019_1,1000683,53,554,877,6,0,0,145,419,613,260,0,0,0,54,143174895
2019_1,1000682,204,2966,703,16,2,0,934,2565,160,28,0,0,0,54,115542377
2019_1,1000681,233,3502,802,13,2,0,1250,2881,188,0,0,0,0,53,110011747
2019_1,1000680,192,3272,2364,118,0,0,910,2598,1139,1002,105,0,0,56,130053583
2019_1,1000679,73,1318,1707,139,4,0,188,1109,870,896,105,0,0,58,165964205
2019_1,1000678,138,2405,538,2,0,0,959,1894,92,0,0,0,0,53,113080990
2019_1,1000677,148,2171,1242,37,0,0,350,2740,128,232,0,0,0,61,134881243
2019_1,1000676,177,2808,1132,49,6,0,446,3503,40,6,0,0,0,60,132529850
2019_1,1000675,90,2696,1934,210,360,16,532,1058,3180,442,4,0,0,73,175301508
2019_1,1000674,206,3081,1859,37,4,7,907,2913,1149,19,0,0,0,58,134918610
2019_1,1000673,106,2471,1797,209,360,12,617,1443,2332,453,4,0,0,67,162634246
2019_1,1000672,108,1213,879,32,8,12,461,1068,589,22,4,0,0,65,144992564
2019_1,1000671,152,1838,844,9,0,2,526,1936,203,28,0,0,0,57,122914013
2019_1,1000670,54,481,162,4,14,5,104,526,19,11,5,1,0,70,170483832
2019_1,1000669,49,1485,1147,28,14,0,480,1222,972,0,0,0,0,53,138975568
2019_1,1000668,64,1618,2015,66,14,0,462,1413,1838,0,0,0,0,55,150298104
2019_1,1000667,236,3386,1867,330,358,0,1035,3009,323,982,334,258,0,56,140234599
2019_1,1000666,138,1660,766,92,0,2,439,1769,312,0,0,0,0,58,132732964
2019_1,1000665,200,2584,1210,101,4,2,869,2540,492,0,0,0,0,59,125044544
2019_1,1000664,219,2894,1072,13,0,2,1021,2734,226,0,0,0,0,57,117536553
2019_1,1000663,192,2612,492,4,2,0,1018,2064,28,0,0,0,0,55,111178036
2019_1,1000662,206,3243,1509,412,8,0,1394,2616,1162,0,0,0,0,59,114986915
2019_1,1000661,195,3556,1487,322,8,0,1241,2988,1144,0,0,0,0,57,116200876
2019_1,1000660,208,2948,2178,646,442,0,972,2310,310,1642,654,326,0,56,154846602
2019_1,1000659,126,2342,1753,228,208,17,760,912,2555,303,9,3,6,65,157210612
2019_1,1000658,95,1630,804,44,0,0,320,1729,429,0,0,0,0,56,130218988
2019_1,1000657,21,124,1380,218,0,0,88,42,1480,112,0,0,0,77,194634429
2019_1,1000656,104,1716,326,6,2,0,542,1274,196,38,0,0,0,52,121869594
2019_1,1000655,111,3038,1696,236,374,15,589,1401,2924,441,4,0,0,67,163009273
2019_1,1000654,77,1989,1189,28,370,8,489,1236,1517,338,4,0,0,64,156265626
2019_1,1000653,82,3306,4872,868,570,0,43,1513,4370,3450,240,0,0,74,237658883
2019_1,1000652,96,3275,2811,696,0,0,538,1833,2291,1592,528,0,0,65,191142531
2019_1,1000651,329,4440,112,19,23,42,2600,1811,158,16,23,20,8,58,122723869
2019_1,1000650,158,4025,2832,260,0,0,1305,3508,2250,54,0,0,0,55,118621724
2019_1,1000649,62,1464,3376,454,506,288,214,298,586,2458,2116,416,0,80,302548587
2019_1,1000648,63,3060,4890,548,718,172,462,1380,4090,2638,570,248,0,73,222008818
2019_1,1000647,122,2576,1235,481,90,0,490,1797,1020,933,86,56,0,62,161338880
2019_1,1000646,167,3737,910,14,2,0,1133,3361,169,0,0,0,0,55,121878821
2019_1,1000645,254,4629,1597,48,12,0,2017,3964,297,0,8,0,0,57,120718456
2019_1,1000644,51,1141,697,36,0,0,490,742,243,399,0,0,0,55,141795542
2019_1,1000643,54,1132,1270,40,3,6,322,1014,1103,10,0,0,2,65,167362734
2019_1,1000642,392,5648,184,174,17,32,3234,1940,588,136,133,16,8,54,112355590
2019_1,1000641,651,8584,268,10,21,20,5437,2758,591,94,9,11,3,49,95200372
2019_1,1000640,772,14246,1319,605,5,6,6830,5076,2378,1446,448,2,1,47,93444932
2019_1,1000639,95,3557,4648,2262,256,0,136,1628,5247,3632,80,0,0,76,212519791
2019_1,1000638,132,3300,2456,386,4,0,927,1605,2980,634,0,0,0,57,137588850
2019_1,1000637,238,8004,2453,514,0,0,1863,3760,3306,1842,200,0,0,52,124541977
2019_1,1000636,51,1292,2150,266,0,96,214,770,1122,656,932,110,0,73,244132910
2019_1,1000635,70,1378,1546,320,208,72,430,515,1695,732,152,0,0,62,160369724
2019_1,1000634,95,4017,2152,408,242,0,1320,2596,2335,568,0,0,0,55,141062524
2019_1,1000633,95,1608,1346,52,40,4,482,1351,1160,57,0,0,0,60,155159773
2019_1,1000632,933,16154,1204,11,9,6,7985,6068,2542,787,0,1,1,47,91676076
2019_1,1000631,575,6569,160,8,8,5,4685,2036,18,9,1,1,0,47,89128719
2019_1,1000630,95,1487,2242,16,6,4,462,651,2611,31,0,0,0,55,146581225
2019_1,1000629,75,1403,1561,16,6,4,347,1110,1461,72,0,0,0,54,140688692
2019_1,1000628,95,1038,1100,30,10,4,341,791,1015,35,0,0,0,60,147482583
2019_1,1000627,289,6713,913,22,4,2,2490,3659,1471,34,0,0,0,50,103580471
2019_1,1000626,388,4406,76,2,0,0,3211,1266,7,0,0,0,0,45,84419927
2019_1,1000625,66,3366,5918,618,408,172,516,1609,4785,3008,316,248,0,73,238483327
2019_1,1000624,142,3234,2156,447,0,0,549,2124,2529,635,0,0,0,59,143793350
2019_1,1000623,157,4401,1210,90,2,0,1618,2041,1400,644,0,0,0,55,115998727
2019_1,1000622,200,4877,1313,4,2,0,1636,2720,1024,816,0,0,0,54,112631481
2019_1,1000621,213,4163,2429,21,288,0,1396,3223,1514,768,0,0,0,54,112813435
2019_1,1000620,118,2353,3571,347,264,0,534,1726,3247,708,320,0,0,63,158045524
2019_1,1000619,141,2976,2645,660,0,0,628,2143,2044,1466,0,0,0,59,134973529
2019_1,1000618,95,1678,1665,184,0,0,422,903,674,1344,184,0,0,58,139006287
2019_1,1000617,179,3586,1814,838,180,0,1315,2407,2608,88,0,0,0,57,120387749
2019_1,1000616,241,4264,2193,192,0,0,1120,3235,2182,112,0,0,0,57,120568238
2019_1,1000615,211,3810,4390,1662,0,0,769,2055,2550,4320,168,0,0,63,159493179
2019_1,1000614,117,5116,6624,2164,548,0,96,1787,6929,5418,222,0,0,76,230249487
2019_1,1000613,169,5175,7010,2646,252,0,378,2064,6203,6144,294,0,0,72,205480957
2019_1,1000612,155,3281,2633,236,0,0,734,2358,2902,156,0,0,0,57,127520784
2019_1,1000611,389,7090,4115,1240,0,0,1911,5820,3522,1192,0,0,0,58,122215841
2019_1,1000610,401,7106,2975,548,0,0,1932,5803,2300,594,0,0,0,57,119174130
2019_1,1000609,398,5940,2329,122,0,0,1828,5355,1144,64,0,0,0,57,115712266
2019_1,1000608,104,2074,2476,50,0,0,506,1103,2219,772,0,0,0,56,153542036
2019_1,1000607,143,1824,1927,386,452,360,849,1212,198,1654,266,770,0,64,173050350
2019_1,1000606,370,5882,892,59,2,0,3042,3384,409,0,0,0,0,51,103369115
2019_1,1000605,385,6114,3142,1556,252,0,2492,3524,579,472,2283,12,1702,58,149665267
2019_1,1000604,472,6736,1589,74,0,0,3430,4519,258,192,0,0,0,51,106905478
2019_1,1000603,348,4336,2969,1876,230,1,1808,3551,964,1867,1134,88,0,60,143489039
2019_1,1000602,187,3766,1647,378,4,2,327,1726,1344,1400,398,340,262,58,194755539
2019_1,1000601,695,10138,1307,24,0,0,5410,6032,27,0,0,0,0,51,102256871
2019_1,1000600,472,7667,994,35,2,0,4017,4400,132,113,36,0,0,52,105160907
2019_1,1000599,357,7249,1600,114,5,0,3874,4470,624,0,0,0,0,50,108023022
2019_1,1000598,238,3118,5370,1402,19,0,863,2158,1500,1264,2092,1744,288,63,202764727
2019_1,1000597,135,4175,6689,854,64,4,344,1033,4144,4477,1632,76,80,70,248512027
2019_1,1000596,121,3703,6889,1118,206,4,254,659,5292,4085,1514,116,0,74,251740324
2019_1,1000595,64,689,1724,542,540,0,168,669,122,1928,560,48,0,69,207393286
2019_1,1000594,103,5474,3238,517,0,0,1484,1123,2203,2870,846,532,171,60,251095020
2019_1,1000593,188,4105,3275,294,0,2,850,2202,2689,1505,256,144,30,57,163897738
2019_1,1000592,188,4539,3972,520,0,2,780,2724,3745,1602,182,0,0,57,156965057
2019_1,1000591,219,7302,3933,414,8,2,2720,3986,3812,1141,0,0,0,56,150635440
2019_1,1000590,65,1078,38,0,0,0,499,601,16,0,0,0,0,37,106725442
2019_1,1000589,141,1932,866,12,6,0,552,1494,730,38,2,0,0,53,154469014
2019_1,1000588,400,5719,1036,53,4,4,1832,4790,182,12,0,0,0,51,119470132
2019_1,1000587,227,3487,1066,170,8,4,1034,2563,914,224,0,0,0,50,142146965
2019_1,1000586,272,3985,1195,170,10,4,1265,2929,946,224,0,0,0,51,138623841
2019_1,1000585,225,2451,2557,309,700,320,693,2266,324,1080,1184,658,132,60,177149724
2019_1,1000584,474,6610,1718,159,0,2,2230,5485,528,218,28,0,0,53,119285853
2019_1,1000583,138,2111,244,4,2,0,994,1331,36,0,0,0,0,42,109396282
2019_1,1000582,731,10889,1335,47,0,0,5878,6357,36,0,0,0,0,52,103124470
2019_1,1000581,372,5213,1860,140,14,4,2231,4109,820,69,2,0,0,52,115952476
