기준_년_분기_코드,상권_코드,남성_유동인구_수,여성_유동인구_수,주중_유동인구_수,주말_유동인구_수,남성_상주인구_수,여성_상주인구_수,남성_직장_인구_수,여성_직장_인구_수
2019_1,1000975,17110,3046,17598,2558,915.0,779.0,47.0,81.0
2019_1,1000823,91446,89672,121111,60004,1390.0,1440.0,60.0,97.0
2019_1,1000824,115428,111480,157003,69905,2233.0,2367.0,63.0,65.0
2019_1,1000825,60468,64660,91112,34014,726.0,759.0,51.0,49.0
2019_1,1000876,88430,68444,126801,30066,1054.0,1037.0,1238.0,831.0
2019_1,1000877,149536,138859,210682,77718,1241.0,1453.0,642.0,344.0
2019_1,1000878,110810,113964,158834,65939,1942.0,2052.0,99.0,41.0
2019_1,1000929,100923,120092,159870,61143,467.0,534.0,841.0,795.0
2019_1,1000930,365296,309741,539172,135862,1735.0,1756.0,4715.0,5963.0
2019_1,1000931,336490,311985,521372,127106,1315.0,1348.0,9901.0,2991.0
2019_1,1000932,84949,63493,110426,38017,1041.0,1024.0,712.0,589.0
2019_1,1000776,67162,63915,92065,39013,1242.0,1206.0,379.0,149.0
2019_1,1000777,190443,168091,274482,84051,1233.0,1102.0,89.0,52.0
2019_1,1000778,229017,209642,334025,104631,331.0,324.0,30.0,50.0
2019_1,1000826,70292,71151,100670,40775,1435.0,1573.0,43.0,28.0
2019_1,1000827,168294,167278,249643,85929,403.0,454.0,241.0,286.0
2019_1,1000828,66375,55155,85701,35828,873.0,884.0,128.0,162.0
2019_1,1000879,47952,59687,78659,28985,1881.0,2110.0,363.0,263.0
2019_1,1000880,131828,122670,192313,62187,2146.0,2518.0,455.0,398.0
2019_1,1000881,59134,55520,89294,25359,861.0,981.0,840.0,1222.0
2019_1,1000933,91660,76496,121200,46956,1193.0,1193.0,203.0,272.0
2019_1,1000934,259265,283601,426152,116718,1654.0,1785.0,344.0,257.0
2019_1,1000935,97891,71356,137483,31766,202.0,213.0,2759.0,2254.0
2019_1,1000779,287256,268068,424341,130977,1033.0,997.0,56.0,62.0
2019_1,1000780,80931,84128,112926,52133,2220.0,2251.0,355.0,222.0
2019_1,1000781,190852,183539,263853,110538,670.0,745.0,154.0,121.0
2019_1,1000829,200491,151862,258929,93419,907.0,847.0,261.0,249.0
2019_1,1000830,68784,66629,94644,40768,888.0,890.0,192.0,182.0
2019_1,1000831,163638,147493,217026,94098,2209.0,2155.0,778.0,344.0
2019_1,1000882,36338,35849,56078,16113,747.0,815.0,651.0,449.0
2019_1,1000883,104262,80239,143867,40634,1023.0,1068.0,804.0,396.0
2019_1,1000884,21185,29224,34828,15575,1261.0,1507.0,316.0,192.0
2019_1,1000885,85710,76547,127442,34813,1312.0,1341.0,3101.0,1862.0
2019_1,1000936,186929,213984,302717,98196,705.0,814.0,823.0,1161.0
2019_1,1000937,174435,170967,278465,66937,465.0,542.0,1317.0,1802.0
2019_1,1000938,54163,50259,77069,27354,734.0,870.0,347.0,278.0
2019_1,1000782,58147,58593,84140,32600,1532.0,1564.0,63.0,127.0
2019_1,1000783,64814,66091,92769,38137,1365.0,1374.0,89.0,151.0
2019_1,1000784,60490,59132,82619,37010,2312.0,2276.0,138.0,82.0
2019_1,1000832,223972,223827,312914,134891,1602.0,1639.0,49.0,108.0
2019_1,1000833,168762,160927,239130,90564,939.0,1006.0,96.0,138.0
2019_1,1000834,156092,145368,212945,88512,1673.0,1853.0,291.0,180.0
2019_1,1000886,77503,71243,109334,39417,630.0,833.0,104.0,101.0
2019_1,1000887,77135,61184,110285,28041,572.0,691.0,1062.0,1154.0
2019_1,1000888,50405,53921,81805,22524,846.0,1017.0,762.0,693.0
2019_1,1000889,143660,92890,182575,53972,1792.0,1886.0,679.0,455.0
2019_1,1000939,110377,137809,186510,61679,1440.0,1598.0,650.0,1042.0
2019_1,1000940,111360,110247,154623,66992,1666.0,1637.0,245.0,343.0
2019_1,1000941,356142,361576,524443,193277,1709.0,1862.0,580.0,599.0
2019_1,1000785,83741,84270,116457,51555,2127.0,2212.0,69.0,100.0
2019_1,1000786,85034,89597,124856,49777,1465.0,1470.0,86.0,164.0
2019_1,1000787,153668,145733,203630,95767,2762.0,2771.0,42.0,45.0
2019_1,1000835,88317,90830,124814,54328,2075.0,2127.0,123.0,150.0
2019_1,1000836,125084,131927,177364,79652,1668.0,1644.0,247.0,267.0
2019_1,1000837,182322,191479,256102,117696,2395.0,2481.0,610.0,241.0
2019_1,1000890,104100,70302,134649,39752,1170.0,1235.0,861.0,551.0
2019_1,1000891,45891,38014,64805,19100,994.0,1074.0,571.0,292.0
2019_1,1000892,13662,13577,20505,6735,18.0,10.0,98.0,97.0
2019_1,1000942,96013,92192,129820,58390,2059.0,1940.0,253.0,168.0
2019_1,1000943,161919,169190,238273,92836,1241.0,1258.0,303.0,244.0
2019_1,1000944,129656,126119,181870,73904,3301.0,3583.0,576.0,443.0
2019_1,1000788,316933,275489,420493,171930,2608.0,2670.0,89.0,73.0
2019_1,1000789,22075,17612,26081,13604,1296.0,1167.0,22.0,52.0
2019_1,1000790,53301,47473,68203,32563,1680.0,1627.0,42.0,53.0
2019_1,1000791,97805,91691,135209,54292,1303.0,1264.0,48.0,84.0
2019_1,1000838,218124,126259,243798,100590,1978.0,1117.0,42.0,47.0
2019_1,1000839,493408,324728,586348,231776,1682.0,1030.0,346.0,429.0
2019_1,1000840,64260,52403,83715,32950,809.0,769.0,25.0,39.0
2019_1,1000893,76421,76897,104096,49220,1378.0,1481.0,389.0,227.0
2019_1,1000894,130633,128187,197604,61217,924.0,1183.0,678.0,416.0
2019_1,1000895,87287,70631,120983,36940,786.0,789.0,765.0,497.0
2019_1,1000945,171402,178019,244835,104587,2886.0,3380.0,1404.0,573.0
2019_1,1000946,84212,77719,115932,45995,3067.0,3387.0,520.0,258.0
2019_1,1000947,166333,150920,218689,98561,2980.0,3331.0,525.0,870.0
2019_1,1000792,175322,156501,228266,103564,871.0,982.0,37.0,68.0
2019_1,1000793,86682,91635,127515,50806,1190.0,1219.0,165.0,139.0
2019_1,1000794,24638,22184,33755,13068,1375.0,1246.0,55.0,128.0
2019_1,1000841,53259,41497,67543,27212,894.0,893.0,8.0,6.0
2019_1,1000842,18661,18332,25858,11135,684.0,668.0,44.0,65.0
2019_1,1000843,68329,58526,89647,37204,385.0,324.0,23.0,49.0
2019_1,1000844,58122,36067,77998,16192,545.0,556.0,1882.0,857.0
2019_1,1000896,217072,188755,300788,105043,1527.0,1697.0,658.0,518.0
2019_1,1000897,35367,29097,47977,16487,990.0,1094.0,192.0,141.0
2019_1,1000898,93722,80640,140125,34244,655.0,723.0,1986.0,1926.0
2019_1,1000899,30847,39660,51700,18807,186.0,237.0,167.0,283.0
2019_1,1000948,110921,100486,149876,61527,3812.0,3965.0,530.0,315.0
2019_1,1000949,107373,107697,150849,64227,1551.0,1829.0,373.0,312.0
2019_1,1000950,106610,119871,167546,58934,2011.0,2183.0,208.0,151.0
2019_1,1000795,54640,56488,77565,33568,1702.0,1743.0,187.0,228.0
2019_1,1000796,259884,227962,340966,146879,1677.0,1705.0,212.0,276.0
2019_1,1000797,54463,52826,74831,32458,1968.0,1931.0,235.0,316.0
2019_1,1000845,95155,59476,118335,36298,1245.0,1368.0,1234.0,540.0
2019_1,1000846,217545,142296,276940,82894,1843.0,1822.0,1567.0,782.0
2019_1,1000847,164067,179782,260027,83814,925.0,1043.0,1907.0,1808.0
2019_1,1000900,93162,79698,134740,38119,570.0,677.0,3219.0,2583.0
2019_1,1000901,41485,35043,60006,16521,46.0,31.0,905.0,674.0
2019_1,1000902,105349,80848,144953,41247,1243.0,1328.0,1061.0,696.0
2019_1,1000951,119458,145993,177648,87801,2292.0,2502.0,627.0,372.0
2019_1,1000952,136508,140518,201191,75829,1520.0,1697.0,357.0,285.0
2019_1,1000953,151362,145593,208708,88253,4124.0,4312.0,472.0,287.0
2019_1,1000798,84618,73536,110689,47468,1327.0,1343.0,344.0,388.0
2019_1,1000799,123639,113438,161204,75873,920.0,912.0,109.0,188.0
2019_1,1000800,40836,46648,60906,26584,769.0,877.0,195.0,236.0
2019_1,1000848,128523,126128,191599,63059,848.0,893.0,2349.0,1118.0
2019_1,1000849,230311,224664,343491,111485,1203.0,1241.0,698.0,622.0
2019_1,1000850,78474,51429,107364,22538,764.0,777.0,5256.0,6425.0
2019_1,1000903,49762,44524,74434,19852,1776.0,1846.0,821.0,406.0
2019_1,1000904,199186,200766,313060,86902,2806.0,3256.0,3048.0,1884.0
2019_1,1000905,31580,37795,51456,17920,309.0,385.0,191.0,239.0
2019_1,1000906,121519,107526,182120,46924,661.0,845.0,358.0,259.0
2019_1,1000954,195813,202213,285534,112492,3101.0,3461.0,638.0,709.0
2019_1,1000955,94071,86981,135606,45447,2183.0,2271.0,993.0,825.0
2019_1,1000956,162454,155248,234744,82964,2803.0,2797.0,527.0,516.0
2019_1,1000801,89306,81552,122149,48714,1324.0,1473.0,684.0,636.0
2019_1,1000802,243969,213507,324243,133236,750.0,860.0,102.0,139.0
2019_1,1000803,79614,77069,107327,49360,922.0,1054.0,29.0,52.0
2019_1,1000851,44786,36541,61437,19885,1549.0,1660.0,893.0,644.0
2019_1,1000852,106691,75741,149342,33086,866.0,947.0,1675.0,891.0
2019_1,1000853,99903,99832,141335,58396,630.0,741.0,582.0,589.0
2019_1,1001486,20185,16283,23462,13007,89.0,91.0,5.0,5.0
2019_1,1001487,72451,58207,84051,46606,71.0,68.0,56.0,43.0
2019_1,1001488,44103,46253,64379,25977,498.0,456.0,23.0,25.0
2019_2,1000042,121656,121445,183700,59400,890.0,902.0,344.0,179.0
2019_2,1000043,71160,71190,103565,38783,952.0,1085.0,71.0,20.0
2019_2,1000044,50713,50833,80490,21056,457.0,478.0,147.0,131.0
2019_2,1000093,65726,68158,95079,38807,916.0,911.0,109.0,104.0
2019_2,1000094,85467,79839,115280,50030,653.0,676.0,278.0,199.0
2019_2,1000095,101798,89102,137692,53211,1352.0,1357.0,103.0,65.0
2019_1,1001431,16718,13894,21901,8710,155.0,132.0,118.0,67.0
2019_1,1001432,5856,5689,7854,3690,32.0,35.0,29.0,15.0
2019_1,1001433,50771,48769,65604,33935,373.0,348.0,151.0,71.0
2019_1,1001489,62462,54717,84936,32245,311.0,302.0,852.0,513.0
2019_1,1001490,104505,101924,146990,59438,1582.0,1596.0,485.0,480.0
2019_1,1001491,950326,881901,1093760,738451,2573.0,2823.0,4582.0,3801.0
2019_2,1000045,26148,40459,52416,14193,350.0,356.0,556.0,363.0
2019_2,1000046,145389,115098,212199,48287,322.0,296.0,556.0,594.0
2019_2,1000047,124551,121867,200353,46071,580.0,550.0,655.0,222.0
2019_2,1000048,92837,100475,147171,46139,762.0,729.0,196.0,222.0
2019_2,1000096,273280,296951,395327,174905,570.0,649.0,53.0,26.0
2019_2,1000097,41352,46866,60138,28082,2768.0,3091.0,39.0,28.0
2019_2,1000098,204039,223692,299259,128472,1053.0,1146.0,148.0,52.0
2019_1,1001435,30009,31061,45312,15758,51.0,56.0,22.0,18.0
2019_1,1001436,42721,41708,60356,24075,40.0,51.0,92.0,81.0
2019_1,1001437,31381,29346,42915,17812,60.0,63.0,16.0,11.0
2019_1,1001492,2285088,2330105,3715058,900139,404.0,714.0,82227.0,92086.0
2019_1,1001493,1283363,1261604,2005593,539368,1008.0,1004.0,11058.0,9579.0
2019_1,1001494,2360635,1906505,3246720,1020423,1293.0,637.0,24023.0,14014.0
2019_2,1000049,133106,127797,189082,71821,1717.0,1723.0,244.0,325.0
2019_2,1000050,5879,4710,8140,2449,204.0,214.0,92.0,31.0
2019_2,1000051,78347,77428,95722,60052,449.0,506.0,244.0,222.0
2019_2,1000099,278397,273309,398120,153586,892.0,922.0,332.0,439.0
2019_2,1000100,81752,84807,121277,45287,463.0,541.0,89.0,113.0
2019_2,1000101,71846,85737,108100,49487,1137.0,1137.0,22.0,23.0
2019_1,1001438,3105,4824,5205,2727,164.0,169.0,29.0,8.0
2019_1,1001439,20059,19193,25644,13606,197.0,205.0,13.0,7.0
2019_1,1001440,125388,83007,148402,59991,100.0,65.0,156.0,148.0
2019_1,1001441,35753,31622,47625,19748,241.0,201.0,33.0,31.0
2019_1,1001495,1000145,894324,1353318,541152,3291.0,3792.0,13243.0,9861.0
2019_1,1001496,25311,24913,38576,11648,17.0,9.0,15076.0,11243.0
2019_2,1000001,82096,85105,118416,48780,851.0,955.0,224.0,385.0
2019_2,1000002,179132,123984,183408,119707,383.0,458.0,159.0,189.0
2019_2,1000052,103389,105719,122288,86818,272.0,262.0,39.0,27.0
2019_2,1000053,88290,98217,116555,69954,358.0,413.0,31.0,36.0
2019_2,1000054,60668,62205,83975,38896,432.0,418.0,17.0,36.0
2019_2,1000108,108710,75892,148917,35682,150.0,109.0,2001.0,1059.0
2019_2,1000109,196855,165157,285594,76418,695.0,594.0,1198.0,749.0
2019_2,1000110,177485,129152,253730,52910,355.0,269.0,1101.0,631.0
2019_1,1001442,7495,9857,11942,5410,8.0,8.0,10.0,16.0
2019_1,1001443,16350,16222,24761,7811,46.0,74.0,9.0,11.0
2019_1,1001444,57250,57625,81257,33617,780.0,843.0,187.0,122.0
2019_2,1000003,92175,74159,123490,42846,682.0,532.0,2773.0,1031.0
2019_2,1000004,203359,224566,334022,93904,711.0,742.0,29.0,13.0
2019_2,1000005,18737,19842,23307,15276,826.0,868.0,1005.0,681.0
2019_2,1000055,71453,72044,104591,38907,684.0,739.0,430.0,218.0
2019_2,1000056,57735,48993,80635,26093,1705.0,1480.0,340.0,276.0
2019_2,1000057,169013,195523,269037,95504,2058.0,2343.0,583.0,362.0
2019_2,1000058,159662,178558,244133,94085,1979.0,2173.0,292.0,241.0
2019_2,1000102,136551,147134,215725,67959,1346.0,1059.0,57.0,50.0
2019_2,1000103,78080,61488,101827,37730,1211.0,1181.0,197.0,142.0
2019_2,1000104,197056,147124,282114,62065,576.0,552.0,1650.0,840.0
2019_1,1001445,22518,23200,34400,11318,26.0,30.0,25.0,92.0
2019_1,1001446,18433,19544,27196,10781,84.0,94.0,99.0,139.0
2019_1,1001447,56027,56745,78193,34579,939.0,981.0,34.0,59.0
2019_1,1001448,301986,315800,484663,133126,492.0,563.0,84.0,120.0
2019_2,1000006,36875,41846,54713,24011,301.0,362.0,186.0,315.0
2019_2,1000007,34914,47554,53151,29318,209.0,242.0,431.0,117.0
2019_2,1000008,16388,15498,21870,10014,324.0,358.0,118.0,117.0
2019_2,1000009,17668,15487,23127,10028,340.0,419.0,2629.0,80.0
2019_2,1000059,46898,38247,59908,25233,1200.0,1322.0,264.0,159.0
2019_2,1000060,107643,119558,156367,70831,1069.0,1158.0,39.0,67.0
2019_2,1000061,69943,71284,95710,45518,1319.0,1389.0,120.0,51.0
2019_2,1000105,244676,274824,337534,181969,895.0,898.0,274.0,173.0
2019_2,1000106,151205,117024,189098,79129,1880.0,1646.0,287.0,165.0
2019_2,1000107,71189,56443,90222,37412,1669.0,1540.0,180.0,86.0
2019_1,1001449,102261,101134,147798,55596,275.0,297.0,183.0,221.0
2019_1,1001450,201275,197331,287585,111024,240.0,323.0,109.0,152.0
2019_1,1001451,35963,35132,50879,20216,4.0,3.0,65.0,129.0
2019_2,1000010,167415,159704,232813,94308,458.0,489.0,91.0,78.0
2019_2,1000011,55202,47599,76097,26706,886.0,884.0,153.0,199.0
2019_2,1000012,60156,102190,119519,42824,1163.0,1423.0,48.0,37.0
2019_2,1000062,132680,114220,168740,78164,1423.0,1243.0,489.0,44.0
2019_2,1000063,217524,172498,253106,136918,631.0,604.0,973.0,1029.0
2019_2,1000064,155727,104049,150455,109318,1154.0,1148.0,143.0,159.0
2019_2,1000111,77266,70107,101513,45856,693.0,599.0,44.0,83.0
2019_2,1000112,210786,157475,275822,92442,1440.0,1238.0,269.0,174.0
2019_2,1000113,116182,89172,172661,32698,206.0,149.0,2751.0,1096.0
2019_1,1001452,44829,48136,66454,26510,301.0,348.0,98.0,190.0
2019_1,1001453,41273,40236,57175,24333,289.0,324.0,69.0,26.0
2019_1,1001454,12490,12203,17639,7055,192.0,235.0,15.0,16.0
2019_1,1001455,29033,24154,39046,14139,50.0,50.0,50.0,59.0
2019_2,1000013,45690,40810,60395,26106,147.0,102.0,224.0,127.0
2019_2,1000014,95209,78319,142674,30849,251.0,218.0,204.0,115.0
2019_2,1000015,114830,120174,175034,59964,801.0,843.0,236.0,304.0
2019_2,1000065,103964,73677,137927,39713,903.0,963.0,316.0,165.0
2019_2,1000066,62729,31224,73179,20773,724.0,767.0,123.0,77.0
2019_2,1000067,164907,110280,209433,65756,1166.0,1165.0,260.0,148.0
2019_1,1001402,30071,26023,41382,14717,93.0,75.0,176.0,155.0
2019_1,1001403,10823,8212,13590,5445,61.0,66.0,49.0,74.0
2019_1,1001404,7831,7375,10948,4258,71.0,98.0,22.0,49.0
2019_1,1001405,16456,15934,21997,10392,235.0,238.0,8.0,11.0
2019_1,1001456,8619,10405,13997,5027,5.0,8.0,31.0,34.0
2019_1,1001457,6782,6906,9540,4149,214.0,235.0,60.0,90.0
2019_1,1001458,62418,67265,92250,37433,720.0,756.0,114.0,192.0
2019_2,1000016,98232,133767,169197,62804,319.0,380.0,243.0,264.0
2019_2,1000017,58504,40443,77341,21606,32.0,13.0,778.0,345.0
2019_2,1000018,140704,148821,217309,72218,246.0,215.0,87.0,83.0
2019_2,1000068,254871,200570,359115,96325,493.0,526.0,1046.0,449.0
2019_2,1000069,34191,25105,42005,17292,866.0,946.0,305.0,71.0
2019_2,1000070,160884,158433,174297,145016,314.0,322.0,681.0,380.0
2019_1,1001406,55460,44863,72293,28029,161.0,102.0,178.0,122.0
2019_1,1001407,5580,6454,7911,4122,3.0,1.0,6.0,4.0
2019_1,1001408,5351,4854,7380,2826,40.0,30.0,92.0,125.0
2019_1,1001459,275206,242384,346062,171529,243.0,175.0,39.0,106.0
2019_1,1001460,38719,43819,55611,26927,1123.0,1126.0,60.0,66.0
2019_1,1001461,8071,8445,11664,4852,2.0,1.0,29.0,19.0
2019_1,1001462,120216,94151,158282,56086,304.0,283.0,33.0,34.0
2019_2,1000019,167073,159511,238430,88152,1873.0,1754.0,151.0,110.0
2019_2,1000020,203991,199521,280729,122786,1163.0,1144.0,101.0,97.0
2019_2,1000021,65820,77201,96661,46363,413.0,511.0,65.0,69.0
2019_2,1000022,43209,45840,63488,25561,414.0,388.0,26.0,35.0
2019_2,1000071,135807,157386,207945,85255,1033.0,1318.0,578.0,311.0
2019_2,1000072,89039,80755,120239,49555,1394.0,1534.0,75.0,66.0
2019_2,1000073,356032,892325,952851,295507,654.0,1024.0,126.0,131.0
2019_1,1001409,46573,52335,70930,27976,514.0,542.0,31.0,60.0
2019_1,1001411,50451,56532,74852,32129,904.0,973.0,109.0,144.0
2019_1,1001412,46267,48914,67406,27774,158.0,195.0,66.0,92.0
2019_1,1001463,7518,7582,10614,4484,31.0,22.0,40.0,25.0
2019_1,1001464,78872,61326,100165,40033,105.0,69.0,7.0,9.0
2019_1,1001465,11262,8524,14152,5635,22.0,27.0,18.0,18.0
2019_1,1001466,17585,13039,21334,9288,305.0,344.0,34.0,78.0
2019_2,1000023,117862,112966,159440,71392,695.0,598.0,6.0,16.0
2019_2,1000024,115056,125767,164979,75841,1180.0,1167.0,28.0,145.0
2019_2,1000025,77941,94386,116281,56047,433.0,492.0,4.0,3.0
2019_2,1000074,57255,89833,101977,45099,1469.0,1640.0,147.0,95.0
2019_2,1000075,206554,209970,301809,114709,2138.0,2083.0,568.0,213.0
2019_2,1000076,106264,84843,142669,48435,1272.0,1223.0,126.0,110.0
2019_1,1001413,221735,247946,346255,123427,530.0,620.0,129.0,381.0
2019_1,1001414,39291,46633,63714,22210,257.0,265.0,123.0,197.0
2019_1,1001415,36882,30733,48972,18643,291.0,297.0,251.0,239.0
2019_1,1001467,5014,4654,6541,3127,32.0,43.0,33.0,22.0
2019_1,1001468,7008,5831,9342,3497,86.0,91.0,30.0,17.0
2019_1,1001469,15776,10071,19662,6185,54.0,40.0,73.0,62.0
2019_1,1001470,37206,33365,53020,17551,131.0,156.0,38.0,43.0
2019_2,1000026,232,642,685,185,882.0,905.0,1515.0,1164.0
2019_2,1000027,24050,30039,39990,14098,323.0,399.0,79.0,165.0
2019_2,1000028,222752,243580,343206,123126,1566.0,1785.0,193.0,117.0
2019_2,1000029,79454,87031,115202,51276,531.0,545.0,85.0,39.0
2019_2,1000077,129401,101491,178308,52588,1474.0,1227.0,1934.0,6624.0
2019_2,1000078,33199,18446,36383,15259,253.0,221.0,400.0,320.0
2019_2,1000079,198409,161071,289339,70140,753.0,837.0,976.0,726.0
2019_2,1000080,162560,131242,221898,71901,337.0,329.0,2393.0,5710.0
2019_1,1001416,36211,27890,46424,17678,80.0,92.0,13.0,7.0
2019_1,1001417,16503,12632,23318,5817,64.0,59.0,5.0,11.0
2019_1,1001418,94993,89867,135080,49779,364.0,293.0,225.0,213.0
2019_1,1001419,23611,13037,27393,9253,133.0,123.0,17.0,9.0
2019_1,1001471,151628,113727,194301,71053,547.0,624.0,308.0,224.0
2019_1,1001472,12605,9547,17003,5148,38.0,47.0,103.0,61.0
2019_1,1001473,9523,9153,13974,4702,82.0,85.0,66.0,67.0
2019_2,1000030,207028,183371,283550,106851,1783.0,1768.0,218.0,136.0
2019_2,1000031,84638,85506,121438,48706,993.0,1029.0,45.0,62.0
2019_2,1000032,254444,233503,351770,136174,685.0,751.0,213.0,279.0
2019_2,1000081,79430,55300,101764,32970,457.0,444.0,436.0,222.0
2019_2,1000082,55139,43488,68501,30128,407.0,344.0,370.0,130.0
2019_2,1000083,27886,23595,40138,11343,84.0,25.0,131.0,42.0
2019_1,1001420,30536,26443,40085,16891,303.0,308.0,61.0,101.0
2019_1,1001421,5950,6322,8284,3986,170.0,200.0,16.0,16.0
2019_1,1001422,5765,4861,7653,2971,85.0,74.0,42.0,92.0
2019_1,1001474,23727,33737,40457,17008,109.0,126.0,75.0,89.0
2019_1,1001475,4678,4718,6817,2579,4.0,4.0,112.0,125.0
2019_1,1001476,66418,68020,93335,41111,1126.0,1141.0,23.0,39.0
2019_1,1001477,32186,30258,43230,19210,502.0,456.0,77.0,78.0
2019_2,1000033,258137,226172,367812,116500,492.0,383.0,22.0,27.0
2019_2,1000034,261836,272796,392161,142469,986.0,1086.0,859.0,738.0
2019_2,1000035,96408,96428,137556,55278,2259.0,2342.0,239.0,115.0
2019_2,1000084,104801,130988,175800,59984,257.0,309.0,247.0,213.0
2019_2,1000085,77723,86916,109647,54993,987.0,1241.0,704.0,1035.0
2019_2,1000086,124478,133779,178629,79630,1495.0,1656.0,104.0,77.0
2019_1,1001423,41276,28813,49479,20609,47.0,39.0,673.0,256.0
2019_1,1001424,35747,28042,44682,19111,834.0,848.0,73.0,94.0
2019_1,1001426,11582,10232,15628,6187,5.0,5.0,34.0,43.0
2019_1,1001478,114867,108982,159143,64714,2503.0,2741.0,801.0,754.0
2019_1,1001479,39340,35059,51563,22836,421.0,418.0,233.0,255.0
2019_1,1001480,151813,126553,187563,90810,1162.0,1225.0,315.0,260.0
2019_1,1001481,14986,16944,23106,8826,1000.0,1011.0,205.0,213.0
2019_2,1000036,102429,94175,146487,50109,906.0,971.0,567.0,348.0
2019_2,1000037,90964,89168,132621,47512,1003.0,1111.0,879.0,981.0
2019_2,1000038,54538,54719,79616,29642,329.0,368.0,116.0,157.0
2019_2,1000087,140383,128296,185959,82728,2687.0,2934.0,312.0,288.0
2019_2,1000088,301800,297333,417409,181715,1971.0,2141.0,2336.0,5225.0
2019_2,1000089,53077,58811,75314,36574,1168.0,1153.0,66.0,23.0
2019_1,1001427,232319,207114,313251,126185,1058.0,1137.0,80.0,159.0
2019_1,1001428,2748,1183,3164,767,150.0,137.0,8.0,12.0
2019_1,1001429,15664,13221,19172,9711,199.0,204.0,34.0,66.0
2019_1,1001430,771135,898325,1080438,589018,1456.0,876.0,1995.0,2225.0
2019_1,1001482,5042,1026,5121,947,162.0,154.0,101.0,60.0
2019_1,1001483,153420,149670,218144,84941,460.0,427.0,136.0,101.0
2019_1,1001484,17920,16979,25266,9633,427.0,416.0,42.0,54.0
2019_1,1001485,14869,13623,19818,8674,183.0,168.0,15.0,22.0
2019_2,1000039,70254,78497,110971,37778,36.0,495.0,4474.0,2577.0
2019_2,1000040,117764,98035,177527,38275,63.0,44.0,1211.0,493.0
2019_2,1000041,80767,67613,113384,34996,746.0,734.0,1945.0,1914.0
2019_2,1000090,159637,183061,242080,100620,1647.0,1674.0,88.0,79.0
2019_2,1000091,82472,64783,102745,44514,1548.0,1329.0,282.0,168.0
2019_2,1000092,58628,51017,84980,24665,889.0,942.0,1347.0,583.0
2019_1,1001261,205334,312148,361183,156304,309.0,381.0,271.0,658.0
2019_1,1001262,246127,314604,422751,137982,15.0,3.0,334.0,597.0
2019_1,1001263,896822,1016910,1303687,610044,164.0,94.0,739.0,1104.0
2019_1,1001320,34750,34841,58701,10892,56.0,36.0,49.0,56.0
2019_1,1001321,34163,26876,44236,16801,164.0,158.0,91.0,33.0
2019_1,1001323,22779,27920,34426,16274,204.0,234.0,93.0,164.0
